ma_truong,ten_truong,ma_nganh,ten_nganh,ma_to_hop,nam,diem_chuan,chi_tieu,phuong_thuc
TCT,Đại học Cần Thơ,7520212,Kỹ thuật y sinh,A01,2024,22.8,,THPT
TCT,Đại học Cần Thơ,7520212,Kỹ thuật y sinh,A02,2024,22.8,,THPT
TCT,Đại học Cần Thơ,7520212,Kỹ thuật y sinh,A08,2024,22.8,,THPT
TCT,Đại học Cần Thơ,7480106,Kỹ thuật máy tính,A00,2024,24.28,,THPT
TCT,Đại học Cần Thơ,7480106,Kỹ thuật máy tính,A01,2024,24.28,,THPT
TCT,Đại học Cần Thơ,7510605,Logistics và Quản lý chuỗi cung ứng,A00,2024,25.1,,THPT
TCT,Đại học Cần Thơ,7510605,Logistics và Quản lý chuỗi cung ứng,A01,2024,25.1,,THPT
TCT,Đại học Cần Thơ,7510605,Logistics và Quản lý chuỗi cung ứng,D01,2024,25.1,,THPT
TCT,Đại học Cần Thơ,7380107,Luật kinh tế,A00,2024,26.85,,THPT
TCT,Đại học Cần Thơ,7380107,Luật kinh tế,C00,2024,26.85,,THPT
TCT,Đại học Cần Thơ,7380107,Luật kinh tế,D01,2024,26.85,,THPT
TCT,Đại học Cần Thơ,7380107,Luật kinh tế,D03,2024,26.85,,THPT
TCT,Đại học Cần Thơ,7380101H,Luật (Chuyên ngành Luật Hành chính); Học tại khu Hòa An - Tỉnh Hậu Giang,A00,2024,25.5,,THPT
TCT,Đại học Cần Thơ,7380101H,Luật (Chuyên ngành Luật Hành chính); Học tại khu Hòa An - Tỉnh Hậu Giang,C00,2024,25.5,,THPT
TCT,Đại học Cần Thơ,7380101H,Luật (Chuyên ngành Luật Hành chính); Học tại khu Hòa An - Tỉnh Hậu Giang,D01,2024,25.5,,THPT
TCT,Đại học Cần Thơ,7380101H,Luật (Chuyên ngành Luật Hành chính); Học tại khu Hòa An - Tỉnh Hậu Giang,D03,2024,25.5,,THPT
TCT,Đại học Cần Thơ,7480102,Mạng máy tính và truyền thông dữ liệu,A00,2024,22.9,,THPT
TCT,Đại học Cần Thơ,7480102,Mạng máy tính và truyền thông dữ liệu,A01,2024,22.9,,THPT
TCT,Đại học Cần Thơ,7340115,Marketing,A00,2024,24.6,,THPT
TCT,Đại học Cần Thơ,7340115,Marketing,A01,2024,24.6,,THPT
TCT,Đại học Cần Thơ,7340115,Marketing,C02,2024,24.6,,THPT
TCT,Đại học Cần Thơ,7340115,Marketing,D01,2024,24.6,,THPT
TCT,Đại học Cần Thơ,7480103C,Ngành Kỹ thuật phần mềm (Hệ đại học Chất lượng cao),A01,2024,22.9,,THPT
TCT,Đại học Cần Thơ,7480103C,Ngành Kỹ thuật phần mềm (Hệ đại học Chất lượng cao),D01,2024,22.9,,THPT
TCT,Đại học Cần Thơ,7480103C,Ngành Kỹ thuật phần mềm (Hệ đại học Chất lượng cao),D07,2024,22.9,,THPT
TCT,Đại học Cần Thơ,7520216,Ngành Kỹ thuật điều khiển & Tự động hóa,A00,2024,24.05,,THPT
TCT,Đại học Cần Thơ,7520216,Ngành Kỹ thuật điều khiển & Tự động hóa,A01,2024,24.05,,THPT
TCT,Đại học Cần Thơ,7380101,Ngành Luật,A00,2024,26.01,,THPT
TCT,Đại học Cần Thơ,7380101,Ngành Luật,C00,2024,26.01,,THPT
TCT,Đại học Cần Thơ,7380101,Ngành Luật,D01,2024,26.01,,THPT
TCT,Đại học Cần Thơ,7380101,Ngành Luật,D03,2024,26.01,,THPT
TCT,Đại học Cần Thơ,7520207,Ngành Kỹ thuật điện tử truyền thông,A00,2024,23,,THPT
TCT,Đại học Cần Thơ,7520207,Ngành Kỹ thuật điện tử truyền thông,A01,2024,23,,THPT
TCT,Đại học Cần Thơ,7520320,Ngành Kỹ thuật môi trường,A00,2024,15,,THPT
TCT,Đại học Cần Thơ,7520320,Ngành Kỹ thuật môi trường,A01,2024,15,,THPT
TCT,Đại học Cần Thơ,7520320,Ngành Kỹ thuật môi trường,B00,2024,15,,THPT
TCT,Đại học Cần Thơ,7520320,Ngành Kỹ thuật môi trường,D07,2024,15,,THPT
TCT,Đại học Cần Thơ,7340120,Ngành Kinh doanh quốc tế,A00,2024,24.8,,THPT
TCT,Đại học Cần Thơ,7340120,Ngành Kinh doanh quốc tế,A01,2024,24.8,,THPT
TCT,Đại học Cần Thơ,7340120,Ngành Kinh doanh quốc tế,C02,2024,24.8,,THPT
TCT,Đại học Cần Thơ,7340120,Ngành Kinh doanh quốc tế,D01,2024,24.8,,THPT
TCT,Đại học Cần Thơ,7220201H,Ngôn ngữ Anh (Đào tạo tại Khu Hòa An),D01,2024,24.45,,THPT
TCT,Đại học Cần Thơ,7220201H,Ngôn ngữ Anh (Đào tạo tại Khu Hòa An),D14,2024,24.45,,THPT
TCT,Đại học Cần Thơ,7220201H,Ngôn ngữ Anh (Đào tạo tại Khu Hòa An),D15,2024,24.45,,THPT
TCT,Đại học Cần Thơ,7220201C,Ngôn ngữ Anh (CTCLC),D01,2024,24.4,,THPT
TCT,Đại học Cần Thơ,7220201C,Ngôn ngữ Anh (CTCLC),D14,2024,24.4,,THPT
TCT,Đại học Cần Thơ,7220201C,Ngôn ngữ Anh (CTCLC),D15,2024,24.4,,THPT
TCT,Đại học Cần Thơ,7220201,Ngôn ngữ Anh,D01,2024,25.2,,THPT
TCT,Đại học Cần Thơ,7220201,Ngôn ngữ Anh,D14,2024,25.2,,THPT
TCT,Đại học Cần Thơ,7220201,Ngôn ngữ Anh,D15,2024,25.2,,THPT
TCT,Đại học Cần Thơ,7220203,Ngôn ngữ Pháp,D01,2024,21,,THPT
TCT,Đại học Cần Thơ,7220203,Ngôn ngữ Pháp,D03,2024,21,,THPT
TCT,Đại học Cần Thơ,7220203,Ngôn ngữ Pháp,D14,2024,21,,THPT
TCT,Đại học Cần Thơ,7220203,Ngôn ngữ Pháp,D64,2024,21,,THPT
TCT,Đại học Cần Thơ,7620109,Nông học,B00,2024,15,,THPT
TCT,Đại học Cần Thơ,7620109,Nông học,B08,2024,15,,THPT
TCT,Đại học Cần Thơ,7620109,Nông học,D07,2024,15,,THPT
TCT,Đại học Cần Thơ,7620301T,Nuôi trồng thuỷ sản (chương trình tiên tiến),A01,2024,15,,THPT
TCT,Đại học Cần Thơ,7620301T,Nuôi trồng thuỷ sản (chương trình tiên tiến),B08,2024,15,,THPT
TCT,Đại học Cần Thơ,7620301T,Nuôi trồng thuỷ sản (chương trình tiên tiến),D07,2024,15,,THPT
TCT,Đại học Cần Thơ,7810103,Quản trị dịch vụ du lịch và lữ hành,A00,2024,24.1,,THPT
TCT,Đại học Cần Thơ,7810103,Quản trị dịch vụ du lịch và lữ hành,A01,2024,24.1,,THPT
TCT,Đại học Cần Thơ,7810103,Quản trị dịch vụ du lịch và lữ hành,C02,2024,24.1,,THPT
TCT,Đại học Cần Thơ,7810103,Quản trị dịch vụ du lịch và lữ hành,D01,2024,24.1,,THPT
TCT,Đại học Cần Thơ,7340101,Quản trị Kinh doanh,A00,2024,24.05,,THPT
TCT,Đại học Cần Thơ,7340101,Quản trị Kinh doanh,A01,2024,24.05,,THPT
TCT,Đại học Cần Thơ,7340101,Quản trị Kinh doanh,C02,2024,24.05,,THPT
TCT,Đại học Cần Thơ,7340101,Quản trị Kinh doanh,D01,2024,24.05,,THPT
TCT,Đại học Cần Thơ,7810103C,Quản trị dịch vụ du lịch và lữ hành,A01,2024,22.9,,THPT
TCT,Đại học Cần Thơ,7810103C,Quản trị dịch vụ du lịch và lữ hành,D01,2024,22.9,,THPT
TCT,Đại học Cần Thơ,7810103C,Quản trị dịch vụ du lịch và lữ hành,D07,2024,22.9,,THPT
TCT,Đại học Cần Thơ,7340101C,Quản trị kinh doanh,A01,2024,23.1,,THPT
TCT,Đại học Cần Thơ,7340101C,Quản trị kinh doanh,D01,2024,23.1,,THPT
TCT,Đại học Cần Thơ,7340101C,Quản trị kinh doanh,D07,2024,23.1,,THPT
TCT,Đại học Cần Thơ,7620305,Quản lý thủy sản,A00,2024,15,,THPT
TCT,Đại học Cần Thơ,7620305,Quản lý thủy sản,B00,2024,15,,THPT
TCT,Đại học Cần Thơ,7620305,Quản lý thủy sản,B08,2024,15,,THPT
TCT,Đại học Cần Thơ,7620305,Quản lý thủy sản,D07,2024,15,,THPT
TCT,Đại học Cần Thơ,7850101,Quản lý tài nguyên và môi trường,A00,2024,18,,THPT
TCT,Đại học Cần Thơ,7850101,Quản lý tài nguyên và môi trường,A01,2024,18,,THPT
TCT,Đại học Cần Thơ,7850101,Quản lý tài nguyên và môi trường,B00,2024,18,,THPT
TCT,Đại học Cần Thơ,7850101,Quản lý tài nguyên và môi trường,D07,2024,18,,THPT
TCT,Đại học Cần Thơ,7340101H,Quản trị kinh doanh (Đào tạo tại Khu Hòa An),A00,2024,21.5,,THPT
TCT,Đại học Cần Thơ,7340101H,Quản trị kinh doanh (Đào tạo tại Khu Hòa An),A01,2024,21.5,,THPT
TCT,Đại học Cần Thơ,7340101H,Quản trị kinh doanh (Đào tạo tại Khu Hòa An),C02,2024,21.5,,THPT
TCT,Đại học Cần Thơ,7340101H,Quản trị kinh doanh (Đào tạo tại Khu Hòa An),D01,2024,21.5,,THPT
TCT,Đại học Cần Thơ,7850103,Quản lý đất đai,A00,2024,21.7,,THPT
TCT,Đại học Cần Thơ,7850103,Quản lý đất đai,A01,2024,21.7,,THPT
TCT,Đại học Cần Thơ,7850103,Quản lý đất đai,B00,2024,21.7,,THPT
TCT,Đại học Cần Thơ,7850103,Quản lý đất đai,D07,2024,21.7,,THPT
TCT,Đại học Cần Thơ,7510601,Quản lý công nghiệp,A00,2024,23,,THPT
TCT,Đại học Cần Thơ,7510601,Quản lý công nghiệp,A01,2024,23,,THPT
TCT,Đại học Cần Thơ,7510601,Quản lý công nghiệp,D01,2024,23,,THPT
TCT,Đại học Cần Thơ,7580105,Quy hoạch vùng và đô thị,A00,2024,18,,THPT
TCT,Đại học Cần Thơ,7580105,Quy hoạch vùng và đô thị,A01,2024,18,,THPT
TCT,Đại học Cần Thơ,7580105,Quy hoạch vùng và đô thị,B00,2024,18,,THPT
TCT,Đại học Cần Thơ,7580105,Quy hoạch vùng và đô thị,D07,2024,18,,THPT
TCT,Đại học Cần Thơ,7420101,Sinh hoc,A02,2024,15,,THPT
TCT,Đại học Cần Thơ,7420101,Sinh hoc,B00,2024,15,,THPT
TCT,Đại học Cần Thơ,7420101,Sinh hoc,B03,2024,15,,THPT
TCT,Đại học Cần Thơ,7420101,Sinh hoc,B08,2024,15,,THPT
TCT,Đại học Cần Thơ,7420203,Sinh học ứng dụng,A00,2024,15,,THPT
TCT,Đại học Cần Thơ,7420203,Sinh học ứng dụng,A01,2024,15,,THPT
TCT,Đại học Cần Thơ,7420203,Sinh học ứng dụng,B00,2024,15,,THPT
TCT,Đại học Cần Thơ,7420203,Sinh học ứng dụng,B08,2024,15,,THPT
TCT,Đại học Cần Thơ,7140231,Sư phạm Tiếng Anh,D01,2024,26.93,,THPT
TCT,Đại học Cần Thơ,7140231,Sư phạm Tiếng Anh,D14,2024,26.93,,THPT
TCT,Đại học Cần Thơ,7140231,Sư phạm Tiếng Anh,D15,2024,26.93,,THPT
TCT,Đại học Cần Thơ,7140210,Sư phạm Tin học (Chuyên ngành Tin học – Công nghệ Tiểu học),A00,2024,24.56,,THPT
TCT,Đại học Cần Thơ,7140210,Sư phạm Tin học (Chuyên ngành Tin học – Công nghệ Tiểu học),A01,2024,24.56,,THPT
TCT,Đại học Cần Thơ,7140210,Sư phạm Tin học (Chuyên ngành Tin học – Công nghệ Tiểu học),D01,2024,24.56,,THPT
TCT,Đại học Cần Thơ,7140210,Sư phạm Tin học (Chuyên ngành Tin học – Công nghệ Tiểu học),D07,2024,24.56,,THPT
TCT,Đại học Cần Thơ,7140212,Sư phạm Hóa học,A00,2024,26.6,,THPT
TCT,Đại học Cần Thơ,7140212,Sư phạm Hóa học,B00,2024,26.6,,THPT
TCT,Đại học Cần Thơ,7140212,Sư phạm Hóa học,D07,2024,26.6,,THPT
TCT,Đại học Cần Thơ,7140212,Sư phạm Hóa học,D24,2024,26.6,,THPT
TCT,Đại học Cần Thơ,7140219,Sư phạm Địa lý,C00,2024,27.9,,THPT
TCT,Đại học Cần Thơ,7140219,Sư phạm Địa lý,C04,2024,27.9,,THPT
TCT,Đại học Cần Thơ,7140219,Sư phạm Địa lý,D15,2024,27.9,,THPT
TCT,Đại học Cần Thơ,7140219,Sư phạm Địa lý,D44,2024,27.9,,THPT
TCT,Đại học Cần Thơ,7140209,Sư phạm Toán học,A00,2024,26.79,,THPT
TCT,Đại học Cần Thơ,7140209,Sư phạm Toán học,B01,2024,26.79,,THPT
TCT,Đại học Cần Thơ,7140209,Sư phạm Toán học,B08,2024,26.79,,THPT
TCT,Đại học Cần Thơ,7140209,Sư phạm Toán học,D07,2024,26.79,,THPT
TCT,Đại học Cần Thơ,7140211,Sư phạm Vật lý,A00,2024,26.22,,THPT
TCT,Đại học Cần Thơ,7140211,Sư phạm Vật lý,A01,2024,26.22,,THPT
TCT,Đại học Cần Thơ,7140211,Sư phạm Vật lý,D01,2024,26.22,,THPT
TCT,Đại học Cần Thơ,7140211,Sư phạm Vật lý,D07,2024,26.22,,THPT
TCT,Đại học Cần Thơ,7140247,Sư phạm khoa học tự nhiên,A00,2024,25.81,,THPT
TCT,Đại học Cần Thơ,7140247,Sư phạm khoa học tự nhiên,A01,2024,25.81,,THPT
TCT,Đại học Cần Thơ,7140247,Sư phạm khoa học tự nhiên,A02,2024,25.81,,THPT
TCT,Đại học Cần Thơ,7140247,Sư phạm khoa học tự nhiên,B00,2024,25.81,,THPT
TCT,Đại học Cần Thơ,7140217,Sư phạm Ngữ văn,C00,2024,27.83,,THPT
TCT,Đại học Cần Thơ,7140217,Sư phạm Ngữ văn,D14,2024,27.83,,THPT
TCT,Đại học Cần Thơ,7140217,Sư phạm Ngữ văn,D15,2024,27.83,,THPT
TCT,Đại học Cần Thơ,7140213,Sư phạm Sinh học,B00,2024,25.38,,THPT
TCT,Đại học Cần Thơ,7140213,Sư phạm Sinh học,B08,2024,25.38,,THPT
TCT,Đại học Cần Thơ,7140233,Sư phạm Tiếng Pháp,D01,2024,23.7,,THPT
TCT,Đại học Cần Thơ,7140233,Sư phạm Tiếng Pháp,D03,2024,23.7,,THPT
TCT,Đại học Cần Thơ,7140233,Sư phạm Tiếng Pháp,D14,2024,23.7,,THPT
TCT,Đại học Cần Thơ,7140233,Sư phạm Tiếng Pháp,D64,2024,23.7,,THPT
TCT,Đại học Cần Thơ,7140218,Sư phạm Lịch sử,C00,2024,28.43,,THPT
TCT,Đại học Cần Thơ,7140218,Sư phạm Lịch sử,D14,2024,28.43,,THPT
TCT,Đại học Cần Thơ,7140218,Sư phạm Lịch sử,D64,2024,28.43,,THPT
TCT,Đại học Cần Thơ,7340201,Tài chính – Ngân hàng,A00,2024,24.8,,THPT
TCT,Đại học Cần Thơ,7340201,Tài chính – Ngân hàng,A01,2024,24.8,,THPT
TCT,Đại học Cần Thơ,7340201,Tài chính – Ngân hàng,C02,2024,24.8,,THPT
TCT,Đại học Cần Thơ,7340201,Tài chính – Ngân hàng,D01,2024,24.8,,THPT
TCT,Đại học Cần Thơ,7340201C,Tài chính – Ngân hàng (Chương trình chất lượng cao),A01,2024,23.5,,THPT
TCT,Đại học Cần Thơ,7340201C,Tài chính – Ngân hàng (Chương trình chất lượng cao),D01,2024,23.5,,THPT
TCT,Đại học Cần Thơ,7340201C,Tài chính – Ngân hàng (Chương trình chất lượng cao),D07,2024,23.5,,THPT
TCT,Đại học Cần Thơ,7460201,Thống kê,A00,2024,21.6,,THPT
TCT,Đại học Cần Thơ,7460201,Thống kê,A01,2024,21.6,,THPT
TCT,Đại học Cần Thơ,7460201,Thống kê,A02,2024,21.6,,THPT
TCT,Đại học Cần Thơ,7460201,Thống kê,B00,2024,21.6,,THPT
TCT,Đại học Cần Thơ,7320201,Thông tin - thư viện,A01,2024,22.15,,THPT
TCT,Đại học Cần Thơ,7320201,Thông tin - thư viện,D01,2024,22.15,,THPT
TCT,Đại học Cần Thơ,7320201,Thông tin - thư viện,D03,2024,22.15,,THPT
TCT,Đại học Cần Thơ,7320201,Thông tin - thư viện,D29,2024,22.15,,THPT
TCT,Đại học Cần Thơ,7640101,Thú y,A02,2024,23.3,,THPT
TCT,Đại học Cần Thơ,7640101,Thú y,B00,2024,23.3,,THPT
TCT,Đại học Cần Thơ,7640101,Thú y,B08,2024,23.3,,THPT
TCT,Đại học Cần Thơ,7640101,Thú y,D07,2024,23.3,,THPT
TCT,Đại học Cần Thơ,7229001,Triết học,C00,2024,25.51,,THPT
TCT,Đại học Cần Thơ,7229001,Triết học,C19,2024,25.51,,THPT
TCT,Đại học Cần Thơ,7229001,Triết học,D14,2024,25.51,,THPT
TCT,Đại học Cần Thơ,7229001,Triết học,D15,2024,25.51,,THPT
TCT,Đại học Cần Thơ,7320104,Truyền thông đa phương tiện,A00,2024,24.94,,THPT
TCT,Đại học Cần Thơ,7320104,Truyền thông đa phương tiện,A01,2024,24.94,,THPT
TCT,Đại học Cần Thơ,7320104,Truyền thông đa phương tiện,D01,2024,24.94,,THPT
TCT,Đại học Cần Thơ,7229030,Văn học,C00,2024,26.1,,THPT
TCT,Đại học Cần Thơ,7229030,Văn học,D01,2024,26.1,,THPT
TCT,Đại học Cần Thơ,7229030,Văn học,D14,2024,26.1,,THPT
TCT,Đại học Cần Thơ,7229030,Văn học,D15,2024,26.1,,THPT
TCT,Đại học Cần Thơ,7520401,Vật lý kỹ thuật,A00,2024,21,,THPT
TCT,Đại học Cần Thơ,7520401,Vật lý kỹ thuật,A01,2024,21,,THPT
TCT,Đại học Cần Thơ,7520401,Vật lý kỹ thuật,B00,2024,21,,THPT
TCT,Đại học Cần Thơ,7520401,Vật lý kỹ thuật,D07,2024,21,,THPT
TCT,Đại học Cần Thơ,7310301,Xã hội học,A01,2024,26.19,,THPT
TCT,Đại học Cần Thơ,7310301,Xã hội học,C00,2024,26.19,,THPT
TCT,Đại học Cần Thơ,7310301,Xã hội học,C19,2024,26.19,,THPT
TCT,Đại học Cần Thơ,7310301,Xã hội học,D01,2024,26.19,,THPT
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7480201QT,Công nghệ thông tin (CT Chất lượng cao Công nghệ thông tin Việt - Anh),A00,2024,24.4,,THPT
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7480201QT,Công nghệ thông tin (CT Chất lượng cao Công nghệ thông tin Việt - Anh),A01,2024,24.4,,THPT
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7480201QT,Công nghệ thông tin (CT Chất lượng cao Công nghệ thông tin Việt - Anh),D01,2024,24.4,,THPT
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7480201QT,Công nghệ thông tin (CT Chất lượng cao Công nghệ thông tin Việt - Anh),D07,2024,24.4,,THPT
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7510104,Công nghệ kỹ thuật giao thông (chuyên ngành Xây dựng cầu đường),A00,2024,23.37,,THPT
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7510104,Công nghệ kỹ thuật giao thông (chuyên ngành Xây dựng cầu đường),A01,2024,23.37,,THPT
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7510104,Công nghệ kỹ thuật giao thông (chuyên ngành Xây dựng cầu đường),D01,2024,23.37,,THPT
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7510104,Công nghệ kỹ thuật giao thông (chuyên ngành Xây dựng cầu đường),D07,2024,23.37,,THPT
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7480201,Công nghệ thông tin,A00,2024,25.41,,THPT
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7480201,Công nghệ thông tin,A01,2024,25.41,,THPT
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7480201,Công nghệ thông tin,D07,2024,25.41,,THPT
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7460112,ĐH Toán ứng dụng,A00,2024,23.91,,THPT
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7460112,ĐH Toán ứng dụng,A01,2024,23.91,,THPT
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7460112,ĐH Toán ứng dụng,D01,2024,23.91,,THPT
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7460112,ĐH Toán ứng dụng,D07,2024,23.91,,THPT
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7520219,Hệ thống giao thông thông minh,A00,2024,22.8,,THPT
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7520219,Hệ thống giao thông thông minh,A01,2024,22.8,,THPT
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7520219,Hệ thống giao thông thông minh,D01,2024,22.8,,THPT
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7520219,Hệ thống giao thông thông minh,D07,2024,22.8,,THPT
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7340301QT,Kế toán (Chương trình chất lượng cao Kế toán tổng hợp Việt - Anh),A00,2024,23.31,,THPT
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7340301QT,Kế toán (Chương trình chất lượng cao Kế toán tổng hợp Việt - Anh),A01,2024,23.31,,THPT
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7340301QT,Kế toán (Chương trình chất lượng cao Kế toán tổng hợp Việt - Anh),D01,2024,23.31,,THPT
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7340301QT,Kế toán (Chương trình chất lượng cao Kế toán tổng hợp Việt - Anh),D07,2024,23.31,,THPT
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7340301,Kế toán,A00,2024,25.2,,THPT
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7340301,Kế toán,A01,2024,25.2,,THPT
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7340301,Kế toán,D01,2024,25.2,,THPT
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7340301,Kế toán,D07,2024,25.2,,THPT
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7840101,Khai thác vận tải,A00,2024,25.07,,THPT
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7840101,Khai thác vận tải,A01,2024,25.07,,THPT
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7840101,Khai thác vận tải,D01,2024,25.07,,THPT
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7840101,Khai thác vận tải,D07,2024,25.07,,THPT
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7480101,Khoa học máy tính,A00,2024,25.41,,THPT
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7480101,Khoa học máy tính,A01,2024,25.41,,THPT
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7480101,Khoa học máy tính,D07,2024,25.41,,THPT
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7580101,Kiến trúc,A00,2024,21.6,,THPT
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7580101,Kiến trúc,A01,2024,21.6,,THPT
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7580101,Kiến trúc,V00,2024,21.6,,THPT
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7580101,Kiến trúc,V01,2024,21.6,,THPT
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7310101,Kinh tế,A00,2024,25.19,,THPT
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7310101,Kinh tế,A01,2024,25.19,,THPT
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7310101,Kinh tế,D01,2024,25.19,,THPT
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7310101,Kinh tế,D07,2024,25.19,,THPT
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7580301QT,Kinh tế xây dựng (Chương trình chất lượng cao Kinh tế xây dựng công trình Giao thông Việt - Anh),A00,2024,22.85,,THPT
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7580301QT,Kinh tế xây dựng (Chương trình chất lượng cao Kinh tế xây dựng công trình Giao thông Việt - Anh),A01,2024,22.85,,THPT
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7580301QT,Kinh tế xây dựng (Chương trình chất lượng cao Kinh tế xây dựng công trình Giao thông Việt - Anh),D01,2024,22.85,,THPT
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7580301QT,Kinh tế xây dựng (Chương trình chất lượng cao Kinh tế xây dựng công trình Giao thông Việt - Anh),D07,2024,22.85,,THPT
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7580301,Kinh tế xây dựng,A00,2024,24.45,,THPT
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7580301,Kinh tế xây dựng,A01,2024,24.45,,THPT
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7580301,Kinh tế xây dựng,D01,2024,24.45,,THPT
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7580301,Kinh tế xây dựng,D07,2024,24.45,,THPT
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7480106,Kỹ thuật máy tính,A00,2024,24.55,,THPT
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7480106,Kỹ thuật máy tính,A01,2024,24.55,,THPT
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7480106,Kỹ thuật máy tính,D07,2024,24.55,,THPT
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7580210,Kỹ thuật cơ sở hạ tầng,A00,2024,22.65,,THPT
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7580210,Kỹ thuật cơ sở hạ tầng,A01,2024,22.65,,THPT
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7580210,Kỹ thuật cơ sở hạ tầng,D01,2024,22.65,,THPT
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7580210,Kỹ thuật cơ sở hạ tầng,D07,2024,22.65,,THPT
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7520218,Kỹ thuật Robot và trí tuệ nhân tạo,A00,2024,25.15,,THPT
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7520218,Kỹ thuật Robot và trí tuệ nhân tạo,A01,2024,25.15,,THPT
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7520218,Kỹ thuật Robot và trí tuệ nhân tạo,D01,2024,25.15,,THPT
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7520218,Kỹ thuật Robot và trí tuệ nhân tạo,D07,2024,25.15,,THPT
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7520116,Kỹ thuật cơ khí động lực,A00,2024,23.86,,THPT
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7520116,Kỹ thuật cơ khí động lực,A01,2024,23.86,,THPT
GHA,Đại học Giao thông Vận tải ( Cơ sở Phía Bắc ),7520116,Kỹ thuật cơ khí động lực,D01,2024,23.86,,THPT
