ma_truong,ten_truong,ma_nganh,ten_nganh,ma_to_hop,nam,diem_chuan,chi_tieu,phuong_thuc
DQB,Trường Đại Học Quảng Bình,7220201,Ngôn ngữ Anh,A01,2025,15.47,,THPT
DQB,Trường Đại Học Quảng Bình,7220201,Ngôn ngữ Anh,A01,2025,15.47,,THPT
DQB,Trường Đại Học Quảng Bình,7220201,Ngôn ngữ Anh,D01,2025,15.47,,THPT
DQB,Trường Đại Học Quảng Bình,7220201,Ngôn ngữ Anh,D01,2025,15.47,,THPT
DQB,Trường Đại Học Quảng Bình,7220201,Ngôn ngữ Anh,D09,2025,15.47,,THPT
DQB,Đại Học Quảng Bình,7220201,Ngôn ngữ Anh,D09,2025,15.0,,THPT
DQB,Trường Đại Học Quảng Bình,7220201,Ngôn ngữ Anh,D10,2025,15.47,,THPT
DQB,Trường Đại Học Quảng Bình,7220201,Ngôn ngữ Anh,D10,2025,15.47,,THPT
DQB,Đại Học Quảng Bình,7220204,Ngôn ngữ Trung Quốc,D01,2025,15.0,,THPT
DQB,Trường Đại Học Quảng Bình,7220204,Ngôn ngữ Trung Quốc,D01,2025,16.74,,THPT
DQB,Trường Đại Học Quảng Bình,7340101,Quản trị kinh doanh,A01,2025,15.36,,THPT
DQB,Trường Đại Học Quảng Bình,7340101,Quản trị kinh doanh,A01,2025,15.36,,THPT
DQB,Trường Đại Học Quảng Bình,7340101,Quản trị kinh doanh,D01,2025,15.36,,THPT
DQB,Trường Đại Học Quảng Bình,7340101,Quản trị kinh doanh,D01,2025,15.36,,THPT
DQB,Trường Đại Học Quảng Bình,7340101,Quản trị kinh doanh,D10,2025,15.36,,THPT
DQB,Đại Học Quảng Bình,7340101,Quản trị Kinh doanh,D10,2025,15.0,,THPT
DQB,Trường Đại Học Quảng Bình,7340301,Kế toán,A01,2025,17.68,,THPT
DQB,Trường Đại Học Quảng Bình,7340301,Kế toán,A01,2025,17.68,,THPT
DQB,Trường Đại Học Quảng Bình,7340301,Kế toán,D01,2025,17.68,,THPT
DQB,Trường Đại Học Quảng Bình,7340301,Kế toán,D01,2025,17.68,,THPT
DQB,Trường Đại Học Quảng Bình,7340301,Kế toán,D10,2025,17.68,,THPT
DQB,Đại Học Quảng Bình,7340301,Kế toán,D10,2025,15.0,,THPT
DQB,Trường Đại Học Quảng Bình,7480201,Công nghệ thông tin,A00,2025,17.25,,THPT
DQB,Trường Đại Học Quảng Bình,7480201,Công nghệ thông tin,A00,2025,17.25,,THPT
DQB,Trường Đại Học Quảng Bình,7480201,Công nghệ thông tin,A01,2025,17.25,,THPT
DQB,Trường Đại Học Quảng Bình,7480201,Công nghệ thông tin,A01,2025,17.25,,THPT
DQB,Trường Đại Học Quảng Bình,7480201,Công nghệ thông tin,D01,2025,17.25,,THPT
DQB,Trường Đại Học Quảng Bình,7480201,Công nghệ thông tin,D01,2025,17.25,,THPT
DQB,Trường Đại Học Quảng Bình,7620101,Nông nghiệp,D01,2025,17.31,,THPT
DQB,Đại Học Quảng Bình,7620101,Nông nghiệp,D01,2025,15.0,,THPT
DQB,Trường Đại Học Quảng Bình,7810103,Quản trị dịch vụ du lịch và lữ hành,C00,2025,16.74,,THPT
DQB,Trường Đại Học Quảng Bình,7810103,Quản trị dịch vụ du lịch và lữ hành,C00,2025,16.74,,THPT
DQB,Trường Đại Học Quảng Bình,7810103,Quản trị dịch vụ du lịch và lữ hành,D01,2025,16.74,,THPT
DQB,Đại Học Quảng Bình,7810103,Quản trị dịch vụ du lịch và lữ hành,D01,2025,15.0,,THPT
DQB,Trường Đại Học Quảng Bình,7850101,Quản lý tài nguyên và môi trường,D01,2025,16.83,,THPT
DQB,Đại Học Quảng Bình,7850101,Quản lý tài nguyên và môi trường,D01,2025,15.0,,THPT
DQH,Học Viện Kỹ Thuật Quân Sự - Hệ Dân sự,DS01,Hệ thống thông tin,A00,2025,24.25,,THPT
DQH,Học Viện Kỹ Thuật Quân Sự - Hệ Dân sự,DS01,Hệ thống thông tin,A01,2025,24.25,,THPT
DQH,Học Viện Kỹ Thuật Quân Sự - Hệ Dân sự,DS02,Trí tuệ nhân tạo,A00,2025,24.5,,THPT
DQH,Học Viện Kỹ Thuật Quân Sự - Hệ Dân sự,DS02,Trí tuệ nhân tạo,A01,2025,24.5,,THPT
DQH,Học Viện Kỹ Thuật Quân Sự - Hệ Dân sự,DS03,An toàn không gian mạng,A00,2025,24.38,,THPT
DQH,Học Viện Kỹ Thuật Quân Sự - Hệ Dân sự,DS03,An toàn không gian mạng,A01,2025,24.38,,THPT
DQH,Học Viện Kỹ Thuật Quân Sự - Hệ Dân sự,DS04,Điện tử - Viễn thông,A00,2025,25.1,,THPT
DQH,Học Viện Kỹ Thuật Quân Sự - Hệ Dân sự,DS04,Điện tử - Viễn thông,A01,2025,25.1,,THPT
DQH,Học Viện Kỹ Thuật Quân Sự - Hệ Dân sự,DS05,Thiết kế vi mạch và hệ thống nhúng,A00,2025,24.75,,THPT
DQH,Học Viện Kỹ Thuật Quân Sự - Hệ Dân sự,DS05,Thiết kế vi mạch và hệ thống nhúng,A01,2025,24.75,,THPT
DQH,Học Viện Kỹ Thuật Quân Sự - Hệ Dân sự,DS06,Công nghệ bán dẫn và Nano,A00,2025,25.41,,THPT
DQH,Học Viện Kỹ Thuật Quân Sự - Hệ Dân sự,DS06,Công nghệ bán dẫn và Nano,A01,2025,25.41,,THPT
DQH,Học Viện Kỹ Thuật Quân Sự - Hệ Dân sự,DS07,Tự động hóa,A00,2025,26.51,,THPT
DQH,Học Viện Kỹ Thuật Quân Sự - Hệ Dân sự,DS07,Tự động hóa,A01,2025,26.51,,THPT
DQH,Học Viện Kỹ Thuật Quân Sự - Hệ Dân sự,DS08,Kỹ thuật cơ điện tử,A00,2025,25.73,,THPT
DQH,Học Viện Kỹ Thuật Quân Sự - Hệ Dân sự,DS08,Kỹ thuật cơ điện tử,A01,2025,25.73,,THPT
DQH,Học Viện Kỹ Thuật Quân Sự - Hệ Dân sự,DS09,Công nghệ chế tạo máy,A00,2025,24.38,,THPT
DQH,Học Viện Kỹ Thuật Quân Sự - Hệ Dân sự,DS09,Công nghệ chế tạo máy,A01,2025,24.38,,THPT
DQH,Học Viện Kỹ Thuật Quân Sự - Hệ Dân sự,DS10,Xây dựng dân dụng và công nghiệp,A00,2025,20.25,,THPT
DQH,Học Viện Kỹ Thuật Quân Sự - Hệ Dân sự,DS10,Xây dựng dân dụng và công nghiệp,A01,2025,20.25,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7220201,Ngôn ngữ Anh,C00,2025,17.0,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7220201,Ngôn ngữ Anh,C00,2025,17.0,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7220201,Ngôn ngữ Anh,D01,2025,17.0,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7220201,Ngôn ngữ Anh,D01,2025,17.0,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7220201,Ngôn ngữ Anh,D09,2025,17.0,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7220201,Ngôn ngữ Anh,D09,2025,17.0,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7220202,Ngôn ngữ Nga,C00,2025,17.0,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7220202,Ngôn ngữ Nga,C00,2025,17.0,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7220202,Ngôn ngữ Nga,D01,2025,17.0,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7220202,Ngôn ngữ Nga,D01,2025,17.0,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7220202,Ngôn ngữ Nga,D09,2025,17.0,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7220202,Ngôn ngữ Nga,D09,2025,17.0,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7220204,Ngôn ngữ Trung Quốc,C00,2025,21.0,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7220204,Ngôn ngữ Trung Quốc,C00,2025,21.0,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7220204,Ngôn ngữ Trung Quốc,D01,2025,21.0,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7220204,Ngôn ngữ Trung Quốc,D01,2025,21.0,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7220204,Ngôn ngữ Trung Quốc,D09,2025,21.0,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7220204,Ngôn ngữ Trung Quốc,D09,2025,21.0,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7310101,Kinh tế,A00,2025,17.0,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7310101,Kinh tế,A00,2025,17.0,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7310101,Kinh tế,A01,2025,17.0,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7310101,Kinh tế,A01,2025,17.0,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7310101,Kinh tế,D01,2025,17.0,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7310101,Kinh tế,D01,2025,17.0,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7310205,Quản lý nhà nước,C00,2025,17.0,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7310205,Quản lý nhà nước,C00,2025,17.0,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7310205,Quản lý nhà nước,D01,2025,17.0,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7310205,Quản lý nhà nước,D01,2025,17.0,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7340101,Quản trị Kinh doanh,A00,2025,17.0,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7340101,Quản trị kinh doanh,A00,2025,17.0,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7340101,Quản trị kinh doanh,A01,2025,17.0,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7340101,Quản trị Kinh doanh,A01,2025,17.0,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7340101,Quản trị kinh doanh,D01,2025,17.0,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7340101,Quản trị Kinh doanh,D01,2025,17.0,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7340101,Quản trị kinh doanh,D09,2025,17.0,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7340101,Quản trị Kinh doanh,D09,2025,17.0,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7340101,Quản trị kinh doanh,D10,2025,17.0,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7340101,Quản trị Kinh doanh,D10,2025,17.0,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7340120,Ngành Kinh doanh quốc tế,A00,2025,17.0,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7340120,Kinh doanh quốc tế,A00,2025,17.0,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7340120,Kinh doanh quốc tế,D01,2025,17.0,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7340120,Ngành Kinh doanh quốc tế,D01,2025,17.0,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7340120,Kinh doanh quốc tế,D09,2025,17.0,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7340120,Ngành Kinh doanh quốc tế,D09,2025,17.0,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7340120,Kinh doanh quốc tế,D10,2025,17.0,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7340120,Ngành Kinh doanh quốc tế,D10,2025,17.0,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7340201,Tài chính – Ngân hàng,A00,2025,17.0,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7340201,Tài chính - ngân hàng,A00,2025,17.0,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7340201,Tài chính - ngân hàng,A01,2025,17.0,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7340201,Tài chính – Ngân hàng,A01,2025,17.0,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7340201,Tài chính - ngân hàng,D01,2025,17.0,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7340201,Tài chính – Ngân hàng,D01,2025,17.0,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7340201,Tài chính - ngân hàng,D10,2025,17.0,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7340201,Tài chính – Ngân hàng,D10,2025,17.0,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7340301,Kế toán,A00,2025,17.0,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7340301,Kế toán,A00,2025,17.0,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7340301,Kế toán,D01,2025,17.0,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7340301,Kế toán,D01,2025,17.0,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7340301,Kế toán,D09,2025,17.0,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7340301,Kế toán,D09,2025,17.0,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7340301,Kế toán,D10,2025,17.0,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7340301,Kế toán,D10,2025,17.0,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7380107,Luật kinh tế,A00,2025,18.0,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7380107,Luật kinh tế,A00,2025,18.0,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7380107,Luật kinh tế,C00,2025,18.0,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7380107,Luật kinh tế,C00,2025,18.0,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7380107,Luật kinh tế,D01,2025,18.0,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7380107,Luật kinh tế,D01,2025,18.0,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7380107,Luật kinh tế,D09,2025,18.0,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7380107,Luật kinh tế,D09,2025,18.0,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7380107,Luật kinh tế,D10,2025,18.0,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7380107,Luật kinh tế,D10,2025,18.0,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7480201,Công nghệ thông tin,A00,2025,17.0,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7480201,Công nghệ thông tin,A00,2025,17.0,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7480201,Công nghệ thông tin,A01,2025,17.0,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7480201,Công nghệ thông tin,A01,2025,17.0,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7480201,Công nghệ thông tin,D01,2025,17.0,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7480201,Công nghệ thông tin,D01,2025,17.0,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7480201,Công nghệ thông tin,D10,2025,17.0,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7480201,Công nghệ thông tin,D10,2025,17.0,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7510203,Công nghệ kỹ thuật cơ điện tử,A00,2025,17.0,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7510203,Công nghệ kỹ thuật cơ - điện tử,A00,2025,17.0,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7510203,Công nghệ kỹ thuật cơ - điện tử,A01,2025,17.0,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7510203,Công nghệ kỹ thuật cơ điện tử,A01,2025,17.0,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7510203,Công nghệ kỹ thuật cơ - điện tử,D01,2025,17.0,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7510203,Công nghệ kỹ thuật cơ điện tử,D01,2025,17.0,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7510205,Công nghệ kỹ thuật ô tô,A00,2025,17.5,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7510205,Công nghệ kỹ thuật ô tô,A00,2025,17.5,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7510205,Công nghệ kỹ thuật ô tô,A01,2025,17.5,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7510205,Công nghệ kỹ thuật ô tô,A01,2025,17.5,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7510205,Công nghệ kỹ thuật ô tô,D01,2025,17.5,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7510205,Công nghệ kỹ thuật ô tô,D01,2025,17.5,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7510301,"Công nghệ kỹ thuật điện, điện tử",A00,2025,17.0,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7510301,"Công nghệ kỹ thuật điện, điện tử",A00,2025,17.0,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7510301,"Công nghệ kỹ thuật điện, điện tử",A01,2025,17.0,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7510301,"Công nghệ kỹ thuật điện, điện tử",A01,2025,17.0,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7510301,"Công nghệ kỹ thuật điện, điện tử",D01,2025,17.0,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7510301,"Công nghệ kỹ thuật điện, điện tử",D01,2025,17.0,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7510406,Công nghệ kỹ thuật Môi trường,A00,2025,17.0,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7510406,Công nghệ kỹ thuật môi trường,A00,2025,17.0,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7510406,Công nghệ kỹ thuật Môi trường,B00,2025,17.0,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7510406,Công nghệ kỹ thuật môi trường,B00,2025,17.0,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7580106,Quản lý đô thị và công trình,A00,2025,17.0,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7580106,Quản lý đô thị và công trình,A00,2025,17.0,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7580106,Quản lý đô thị và công trình,A01,2025,17.0,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7580106,Quản lý đô thị và công trình,A01,2025,17.0,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7580106,Quản lý đô thị và công trình,C00,2025,17.0,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7580106,Quản lý đô thị và công trình,C00,2025,17.0,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7580106,Quản lý đô thị và công trình,D01,2025,17.0,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7580106,Quản lý đô thị và công trình,D01,2025,17.0,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7580201,Kỹ thuật xây dựng,A00,2025,17.0,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7580201,Kỹ thuật xây dựng,A00,2025,17.0,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7580201,Kỹ thuật xây dựng,A01,2025,17.0,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7580201,Kỹ thuật xây dựng,A01,2025,17.0,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7720101,Y khoa,A00,2025,20.5,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7720101,Y khoa,A00,2025,20.5,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7720101,Y khoa,B00,2025,20.5,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7720101,Y khoa,B00,2025,20.5,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7720101,Y khoa,D08,2025,20.5,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7720101,Y khoa,D08,2025,20.5,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7720201,Dược học,A00,2025,19.0,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7720201,Dược học,A00,2025,19.0,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7720201,Dược học,A01,2025,19.0,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7720201,Dược học,A01,2025,19.0,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7720201,Dược học,B00,2025,19.0,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7720201,Dược học,B00,2025,19.0,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7720201,Dược học,D07,2025,19.0,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7720201,Dược học,D07,2025,19.0,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7720301,Điều dưỡng,A00,2025,17.0,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7720301,Điều dưỡng,A00,2025,17.0,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7720301,Điều dưỡng,A01,2025,17.0,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7720301,Điều dưỡng,A01,2025,17.0,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7720301,Điều dưỡng,B00,2025,17.0,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7720301,Điều dưỡng,B00,2025,17.0,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7720301,Điều dưỡng,D07,2025,17.0,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7720301,Điều dưỡng,D07,2025,17.0,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7720501,Răng- Hàm -Mặt,A00,2025,20.5,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7720501,Răng - hàm mặt,A00,2025,20.5,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7720501,Răng - hàm mặt,B00,2025,20.5,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7720501,Răng- Hàm -Mặt,B00,2025,20.5,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7720501,Răng - hàm mặt,D08,2025,20.5,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7720501,Răng- Hàm -Mặt,D08,2025,20.5,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7810103,Quản trị dịch vụ du lịch và lữ hành,A00,2025,21.5,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7810103,Quản trị dịch vụ du lịch và lữ hành,A00,2025,21.5,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7810103,Quản trị dịch vụ du lịch và lữ hành,C00,2025,21.5,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7810103,Quản trị dịch vụ du lịch và lữ hành,C00,2025,21.5,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7850101,Quản lý tài nguyên và môi trường,A00,2025,17.0,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7850101,Quản lý tài nguyên và môi trường,A00,2025,17.0,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7850101,Quản lý tài nguyên và môi trường,B00,2025,17.0,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7850101,Quản lý tài nguyên và môi trường,B00,2025,17.0,,THPT
DQK,Trường Đại Học Kinh Doanh và Công Nghệ Hà Nội,7850101,Quản lý tài nguyên và môi trường,D07,2025,17.0,,THPT
DQK,Đại học Kinh doanh và Công nghệ Hà Nội,7850101,Quản lý tài nguyên và môi trường,D07,2025,17.0,,THPT
DQN,Đại học Quy Nhơn,7140114,Quản lý giáo dục,A00,2025,25.1,,THPT
DQN,Trường Đại Học Quy Nhơn,7140114,Quản lý Giáo dục,A00,2025,25.1,,THPT
DQN,Trường Đại Học Quy Nhơn,7140114,Quản lý Giáo dục,A01,2025,25.1,,THPT
DQN,Đại học Quy Nhơn,7140114,Quản lý giáo dục,A01,2025,25.1,,THPT
DQN,Trường Đại Học Quy Nhơn,7140114,Quản lý Giáo dục,C00,2025,25.1,,THPT
DQN,Đại học Quy Nhơn,7140114,Quản lý giáo dục,C00,2025,25.1,,THPT
DQN,Trường Đại Học Quy Nhơn,7140114,Quản lý Giáo dục,C00,2025,25.1,,THPT
DQN,Trường Đại Học Quy Nhơn,7140114,Quản lý Giáo dục,C00,2025,25.1,,THPT
DQN,Trường Đại Học Quy Nhơn,7140114,Quản lý Giáo dục,D01,2025,25.1,,THPT
DQN,Đại học Quy Nhơn,7140114,Quản lý giáo dục,D01,2025,25.1,,THPT
DQN,Đại học Quy Nhơn,7140202,Giáo dục Tiểu học,A00,2025,26.9,,THPT
DQN,Trường Đại Học Quy Nhơn,7140202,Giáo dục Tiểu học,A00,2025,26.9,,THPT
DQN,Trường Đại Học Quy Nhơn,7140202,Giáo dục Tiểu học,C00,2025,26.9,,THPT
DQN,Đại học Quy Nhơn,7140202,Giáo dục Tiểu học,C00,2025,26.9,,THPT
DQN,Trường Đại Học Quy Nhơn,7140202,Giáo dục Tiểu học,D01,2025,26.9,,THPT
DQN,Đại học Quy Nhơn,7140202,Giáo dục Tiểu học,D01,2025,26.9,,THPT
DQN,Đại học Quy Nhơn,7140205,Giáo dục Chính trị,C00,2025,26.65,,THPT
DQN,Trường Đại Học Quy Nhơn,7140205,Giáo dục chính trị,C00,2025,26.65,,THPT
DQN,Trường Đại Học Quy Nhơn,7140205,Giáo dục chính trị,C00,2025,26.65,,THPT
DQN,Trường Đại Học Quy Nhơn,7140205,Giáo dục chính trị,D01,2025,26.65,,THPT
