Mã trường,Tên trường,Mã ngành,Tên ngành,Tổ hợp môn,Điểm thi THPT,Ghi chú
THV,Đại học Hùng Vương,7480201,Công nghệ thông tin,A00,17,
THV,Đại học Hùng Vương,7480201,Công nghệ thông tin,A00 | A01 | C14 | D01,15,
THV,Đại học Hùng Vương,7510201,Công nghệ kỹ thuật cơ khí (chuyên ngành Cơ khí chế tạo),A00,16,
THV,Đại học Hùng Vương,7720301,Điều dưỡng,A00 | B00,19,
THV,Đại học Hùng Vương,7140201,Giáo dục Mầm non,M00,31.9,
THV,Đại học Hùng Vương,7140202,Giáo dục Tiểu học,A00,26.75,
THV,Đại học Hùng Vương,7140206,Giáo dục Thể chất,T00,31.75,
THV,Đại học Hùng Vương,7340301,Kế toán,A00,17,
THV,Đại học Hùng Vương,7340301,Kế toán,A00 | C03 | C14 | D01,15,
THV,Đại học Hùng Vương,7310101,Kinh tế,A00,17,
THV,Đại học Hùng Vương,7340115,Marketing,A00 | A01 | C00 | C01,15,
THV,Đại học Hùng Vương,7380101,Ngành Luật,A00 | A09 | C00 | C14,15,
THV,Đại học Hùng Vương,7220204,Ngôn ngữ Trung Quốc,C00 | D01 | D04 | D15,15,
THV,Đại học Hùng Vương,7220201,Ngôn ngữ Anh,D01 | D14 | D15 | D66,15,
THV,Đại học Hùng Vương,7220209,Ngôn ngữ Nhật,C00 | D01 | D15 | D66,15,
THV,Đại học Hùng Vương,7340101,Quản trị Kinh doanh,A00,17,
THV,Đại học Hùng Vương,7720802,Quản lý bệnh viện,B00 | B03 | C01 | C02,15,
THV,Đại học Hùng Vương,7340101,Quản trị Kinh doanh,A00 | C00 | C01 | D01,15,
THV,Đại học Hùng Vương,7810201,Quản trị khách sạn,A00 | A01 | C00 | D01,15,
THV,Đại học Hùng Vương,7810103,Quản trị dịch vụ du lịch và lữ hành,A00 | A01 | C00 | D01,15,
THV,Đại học Hùng Vương,7810103,Quản trị dịch vụ du lịch và lữ hành,C00,16,
THV,Đại học Hùng Vương,7140221,Sư phạm Âm nhạc,N00,29,
THV,Đại học Hùng Vương,7140209,Sư phạm Toán học,A00,24.75,
THV,Đại học Hùng Vương,7140231,Sư phạm Tiếng Anh,D01,25.3,
THV,Đại học Hùng Vương,7140217,Sư phạm Ngữ văn,C00,27.45,
THV,Đại học Hùng Vương,7340201,Tài chính – Ngân hàng,A00,17,
THV,Đại học Hùng Vương,7340201,Tài chính – Ngân hàng,A00 | C00 | C04 | D01,15,
THV,Đại học Hùng Vương,7640101,Thú y,A00,16,
THV,Đại học Hùng Vương,7340122,Thương mại điện tử,A00 | A01 | C00 | C01,15,
DQN,Đại học Quy Nhơn,7760101,Công tác xã hội,C00 | D01 | D14,15,
DQN,Đại học Quy Nhơn,7480201,Công nghệ thông tin,A00 | A01 | D01,15,
DQN,Đại học Quy Nhơn,7510401,Công nghệ kỹ thuật hoá học,A00 | B00 | C02 | D07,15,
DQN,Đại học Quy Nhơn,7510205,Công nghệ kỹ thuật ô tô,A00 | A01,22,
DQN,Đại học Quy Nhơn,7540101,Công nghệ thực phẩm,A00 | B00 | C02 | D07,15,
DQN,Đại học Quy Nhơn,7460112,ĐH Toán ứng dụng,A00 | A01 | D07 | D90,15,
DQN,Đại học Quy Nhơn,7310608,Đông phương học,C00 | C19 | D01 | D15,15,
DQN,Đại học Quy Nhơn,7140202,Giáo dục Tiểu học,A00 | C00 | D01,24.45,
DQN,Đại học Quy Nhơn,7140206,Giáo dục Thể chất,T00 | T02 | T03 | T05,22.25,
DQN,Đại học Quy Nhơn,7140201,Giáo dục Mầm non,M00,20.25,
DQN,Đại học Quy Nhơn,7140205,Giáo dục Chính trị,C00 | C19 | D01,24.5,
DQN,Đại học Quy Nhơn,7340301,Kế toán,A00 | A01 | D01,15,
DQN,Đại học Quy Nhơn,7340301C,Kế toán (CT chất lượng cao),A00 | A01 | D01,15,
DQN,Đại học Quy Nhơn,7460108,Khoa học dữ liệu (Data Science),A00 | A01 | D07 | D90,15,
DQN,Đại học Quy Nhơn,7340302,Kiểm toán,A00 | A01 | D01,15,
DQN,Đại học Quy Nhơn,7310101,Kinh tế,A00 | A01 | D01,18.5,
DQN,Đại học Quy Nhơn,7580201,Kỹ thuật xây dựng,A00 | A01 | D07,15,
DQN,Đại học Quy Nhơn,7480103,Kỹ thuật phần mềm,A00 | A01,15,
DQN,Đại học Quy Nhơn,7520201,Kỹ thuật điện,A00 | A01 | D07,15,
DQN,Đại học Quy Nhơn,7510605,Logistics và Quản lý chuỗi cung ứng,A00 | A01 | D01,21,
DQN,Đại học Quy Nhơn,7520216,Ngành Kỹ thuật điều khiển & Tự động hóa,A00 | A01 | D07,15,
DQN,Đại học Quy Nhơn,7520207,Ngành Kỹ thuật điện tử truyền thông,A00 | A01 | D07,15,
DQN,Đại học Quy Nhơn,7380101,Ngành Luật,A00 | C00 | C19 | D01,17.75,
DQN,Đại học Quy Nhơn,7220204,Ngôn ngữ Trung Quốc,A01 | D01 | D04 | D15,22.25,
DQN,Đại học Quy Nhơn,7220201,Ngôn ngữ Anh,A01 | D01 | D14 | D15,19.5,
DQN,Đại học Quy Nhơn,7620109,Nông học,B00 | B03 | B04 | C08,15,
DQN,Đại học Quy Nhơn,7340101,Quản trị Kinh doanh,A00 | A01 | D01,15,
DQN,Đại học Quy Nhơn,7140114,Quản lý giáo dục,A00 | A01 | C00 | D01,15,
DQN,Đại học Quy Nhơn,7850103,Quản lý đất đai,A00 | B00 | C04 | D01,15,
DQN,Đại học Quy Nhơn,7810201,Quản trị khách sạn,A00 | A01 | D01,15,
DQN,Đại học Quy Nhơn,7810103,Quản trị dịch vụ du lịch và lữ hành,A00 | A01 | D01 | D14,17.75,
DQN,Đại học Quy Nhơn,7310205,Quản lý nhà nước,A00 | C00 | C19 | D01,17.5,
DQN,Đại học Quy Nhơn,7850101,Quản lý tài nguyên và môi trường,A00 | B00 | C04 | D01,15,
DQN,Đại học Quy Nhơn,7480107 (trước 2023),Quản trị và phân tích dữ liệu,A00 | A01 | D07 | D90,15,
DQN,Đại học Quy Nhơn,7140217,Sư phạm Ngữ văn,C00 | D14 | D15,25.25,
DQN,Đại học Quy Nhơn,7140213,Sư phạm Sinh học,A02 | B00 | B08,20,
DQN,Đại học Quy Nhơn,7140247,Sư phạm khoa học tự nhiên,A00 | A01 | A02 | B00,19,
DQN,Đại học Quy Nhơn,7140219,Sư phạm Địa lý,A00 | C00 | D15,23.5,
DQN,Đại học Quy Nhơn,7140210,Sư phạm Tin học (Chuyên ngành Tin học – Công nghệ Tiểu học),A00 | A01 | D07,19,
DQN,Đại học Quy Nhơn,7140218,Sư phạm Lịch sử,C00 | C19 | D14,25.75,
DQN,Đại học Quy Nhơn,7140209,Sư phạm Toán học,A00 | A01,25.25,
DQN,Đại học Quy Nhơn,7140231,Sư phạm Tiếng Anh,D01,24.75,
DQN,Đại học Quy Nhơn,7140249,Sư phạm Lịch sử - Địa lý,C00 | C19 | C20,24.25,
DQN,Đại học Quy Nhơn,7140211,Sư phạm Vật lý,A00 | A01 | A02,23.5,
DQN,Đại học Quy Nhơn,7340201,Tài chính – Ngân hàng,A00 | A01 | D01,15,
DQN,Đại học Quy Nhơn,7310403,Tâm lý học giáo dục,A00 | C00 | C19 | D01,15,
DQN,Đại học Quy Nhơn,7229030,Văn học,C00 | C19 | D14 | D15,15,
DQN,Đại học Quy Nhơn,7310630D,Việt Nam học,C00 | C19 | D14 | D15,15,
XDA,Đại học Xây dựng Hà Nội,7520103_04,Chuyên ngành kỹ thuật oto,A00 | A01 | D07,23.37,
XDA,Đại học Xây dựng Hà Nội,7580302_03,Chuyên ngành quản lý hạ tầng đất đai đô thi,A00 | A01 | D01 | D07,19.4,
XDA,Đại học Xây dựng Hà Nội,7510105,Công nghệ kỹ thuật vật liệu xây dựng,A00 | A01 | B00 | D07,17,
XDA,Đại học Xây dựng Hà Nội,7480201,Công nghệ thông tin,A00 | A01 | D01 | D07,24.25,
XDA,Đại học Xây dựng Hà Nội,7480101,Khoa học máy tính,A00 | A01 | D01 | D07,23.91,
XDA,Đại học Xây dựng Hà Nội,7480101_QT,Khoa học máy tính (LK với ĐH Frostburg ),A00 | A01 | D01 | D07,22.9,
XDA,Đại học Xây dựng Hà Nội,7580102,Kiến trúc cảnh quan,V00 | V02 | V06,19.23,
XDA,Đại học Xây dựng Hà Nội,7580101_02,Kiến trúc (chuyên ngành: Kiến trúc công nghệ),V00 | V02,20.64,
XDA,Đại học Xây dựng Hà Nội,7580101,Kiến trúc,V00 | V02 | V10,21.05,
XDA,Đại học Xây dựng Hà Nội,7580103,Kiến trúc nội thất (Hệ 5 năm; tốt nghiệp cấp bằng kiến trúc sư),V00 | V02,21.53,
XDA,Đại học Xây dựng Hà Nội,7580301,Kinh tế xây dựng,A00 | A01 | D01 | D07,22.4,
XDA,Đại học Xây dựng Hà Nội,7520201,Kỹ thuật điện,A00 | A01 | D07,19.2,
XDA,Đại học Xây dựng Hà Nội,7580201_01,Kỹ thuật công trình xây dựng (chuyên ngành: Xây dựng Dân dụng và Công nghiệp),A00 | A01 | D07 | D24 | D29,20,
XDA,Đại học Xây dựng Hà Nội,7520103_01,Kỹ thuật cơ khí (chuyên ngành: Máy xây dựng),A00 | A01 | D07,17,
XDA,Đại học Xây dựng Hà Nội,7580213_01,Kỹ thuật Cấp thoát nước (chuyên ngành: Cấp thoát nước - Môi trường nước),A00 | A01 | B00 | D07,17,
XDA,Đại học Xây dựng Hà Nội,7580201_03,Kỹ thuật xây dựng (chuyên ngành: Tin học xây dựng),A00 | A01 | D01 | D07,21.2,
XDA,Đại học Xây dựng Hà Nội,7520103_03,Kỹ thuật cơ khí (chuyên ngành: Kỹ thuật cơ điện),A00 | A01 | D07,22.4,
XDA,Đại học Xây dựng Hà Nội,7520309,Kỹ thuật vật liệu,A00 | A01 | B00 | D07,17,
XDA,Đại học Xây dựng Hà Nội,7580201_02,Kỹ thuật công trình xây dựng (chuyên ngành: Hệ thống kỹ thuật trong công trình),A00 | A01 | D07,20,
XDA,Đại học Xây dựng Hà Nội,7580201,Kỹ thuật xây dựng,A00 | A01 | D01 | D07,17,
XDA,Đại học Xây dựng Hà Nội,7520103,Kỹ thuật cơ khí,A00 | A01 | D07,22.65,
XDA,Đại học Xây dựng Hà Nội,7580205_01,Kỹ thuật xây dựng công trình Giao thông (Chuyên ngành: Xây dựng Cầu đường),A00 | A01 | D01 | D07,18,
XDA,Đại học Xây dựng Hà Nội,7510605,Logistics và Quản lý chuỗi cung ứng,A00 | A01 | D01 | D07,24.49,
XDA,Đại học Xây dựng Hà Nội,7520320,Ngành Kỹ thuật môi trường,A00 | A01 | B00 | D07,17,
XDA,Đại học Xây dựng Hà Nội,7580201_QT,Ngành kỹ thuật xây dựng liên kết với Mississippi,A00 | A01 | D01 | D07,17,
XDA,Đại học Xây dựng Hà Nội,7580302_02,Quản lý xây dựng (chuyên ngành:Kinh tế và Quản lý Bất động sản).,A00 | A01 | D01 | D07,21.5,
XDA,Đại học Xây dựng Hà Nội,7580302_01,Quản lý xây dựng (chuyên ngành: Kinh tế và Quản lý đô thị).,A00 | A01 | D01 | D07,21.25,
XDA,Đại học Xây dựng Hà Nội,7580105,Quy hoạch vùng và đô thị,V00 | V01 | V02,17,
VGU,Đại học Việt Đức,7480101,Khoa học máy tính,A00 | A01 | D07,22,
VGU,Đại học Việt Đức,7580101,Kiến trúc,A00 | A01 | V00 | V02,20,
VGU,Đại học Việt Đức,7520103,Kỹ thuật cơ khí,A00 | A01 | D07,20,
VGU,Đại học Việt Đức,7580201,Kỹ thuật xây dựng,A00 | A01 | D07,18,
VGU,Đại học Việt Đức,7520208 (trước 2023),Kỹ thuật điện và công nghệ thông tin,A00 | A01 | D07,20,
VGU,Đại học Việt Đức,7340101,Quản trị Kinh doanh,A00 | A01 | D01 | D03 | D05 | D07,20,
VGU,Đại học Việt Đức,7340202,Tài chính và Kế toán (FA),A00 | A01 | D01 | D03 | D05 | D07,20,
DTL,Đại học Thăng Long,7480201,Công nghệ thông tin,A00 | A01,24.02,
DTL,Đại học Thăng Long,7720301,Điều dưỡng,B00,19,
DTL,Đại học Thăng Long,7480104,Hệ thống thông tin,A00 | A01,23.29,
DTL,Đại học Thăng Long,7340301,Kế toán,A00 | A01 | D01 | D90,24.35,
DTL,Đại học Thăng Long,7480101,Khoa học máy tính,A00 | A01,23.66,
DTL,Đại học Thăng Long,7340106,Kinh tế quốc tế,A00 | A01 | D01 | D90,24.78,
DTL,Đại học Thăng Long,7510605,Logistics và Quản lý chuỗi cung ứng,A00 | A01 | D01 | D90,24.77,
DTL,Đại học Thăng Long,7380107,Luật kinh tế,A00 | A01 | C00 | D01,23.96,
DTL,Đại học Thăng Long,7480102,Mạng máy tính và truyền thông dữ liệu,A00 | A01,23.46,
DTL,Đại học Thăng Long,7340115,Marketing,A00 | A01 | D01 | D90,25.41,
DTL,Đại học Thăng Long,7220209,Ngôn ngữ Nhật,D01 | D06 | D78 | D96,23.63,
DTL,Đại học Thăng Long,7220201,Ngôn ngữ Anh,D01 | D78 | D96,24.5,
DTL,Đại học Thăng Long,7220204,Ngôn ngữ Trung Quốc,D01 | D04 | D78 | D96,25.18,
DTL,Đại học Thăng Long,7220210,Ngôn ngữ Hàn Quốc,D01 | D78 | D96,24.91,
DTL,Đại học Thăng Long,7810103,Quản trị dịch vụ du lịch và lữ hành,A00 | A01 | C00 | D01,23.84,
DTL,Đại học Thăng Long,7340101,Quản trị Kinh doanh,A00 | A01 | D01 | D90,24.54,
DTL,Đại học Thăng Long,7810201,Quản trị khách sạn,A00 | A01 | C00 | D01,24.1,
DTL,Đại học Thăng Long,7340201,Tài chính – Ngân hàng,A00 | A01 | D01 | D90,24.49,
DTL,Đại học Thăng Long,7210403,Thiết kế đồ họa,H00 | H01 | H04 | V00,18,
DTL,Đại học Thăng Long,7340122,Thương mại điện tử,A00 | A01 | D01 | D90,24.97,
DTL,Đại học Thăng Long,7480207,Trí tuệ nhân tạo,A00 | A01,22.93,
DTL,Đại học Thăng Long,7320104,Truyền thông đa phương tiện,A00 | A01 | C00 | D01,25.89,
DTL,Đại học Thăng Long,7310630D,Việt Nam học,C00 | D01 | D14 | D15,22.5,
HCN,Đại học Kỹ Thuật - Hậu Cần Công An Nhân Dân ( Phía Nam ),7480200|12A01,Nhóm ngành Kỹ thuật CAND (Thí sinh Nữ - Phía Nam),A01,21.75,
HCN,Đại học Kỹ Thuật - Hậu Cần Công An Nhân Dân ( Phía Nam ),7480200|12A00,Thí sinh nữ (Phía Nam),A00,21.75,
HCN,Đại học Kỹ Thuật - Hậu Cần Công An Nhân Dân ( Phía Nam ),7480200|22A00,Thí sinh nam (Phía Nam),A00,17.67,
HCN,Đại học Kỹ Thuật - Hậu Cần Công An Nhân Dân ( Phía Nam ),7480200|22A01,Thí sinh nam (Phía Nam),A01,17.67,
GDU,Đại học Gia Định,7480201,Công nghệ thông tin,A00 | A01 | C01 | D01,16.25,
GDU,Đại học Gia Định,7480201,Công nghệ thông tin,A00 | A01 | C01 | D01,18,tài năng
GDU,Đại học Gia Định,7310608,Đông phương học,A00 | A01 | C00 | D01,15,
GDU,Đại học Gia Định,7340301,Kế toán,A00 | A01 | C00 | D01,15,
GDU,Đại học Gia Định,7480103,Kỹ thuật phần mềm,A00 | A01 | C01 | D01,15,
GDU,Đại học Gia Định,7510605,Logistics và Quản lý chuỗi cung ứng,A00 | A01 | C00 | D01,16,
GDU,Đại học Gia Định,7480102,Mạng máy tính và truyền thông dữ liệu,A00 | A01 | C01 | D01,15,
GDU,Đại học Gia Định,7340115,Marketing,A00 | A01 | C00 | D01,18,tài năng
GDU,Đại học Gia Định,7340115,Marketing,A00 | A01 | C00 | D01,15.75,
GDU,Đại học Gia Định,7380101,Ngành Luật,A00 | A01 | C00 | D01,15,
GDU,Đại học Gia Định,7340120,Ngành Kinh doanh quốc tế,A00 | A01 | C00 | D01,15,
GDU,Đại học Gia Định,7220201,Ngôn ngữ Anh,A00 | A01 | C00 | D01,15,
GDU,Đại học Gia Định,7810103,Quản trị dịch vụ du lịch và lữ hành,A00 | A01 | C00 | D01,15,
GDU,Đại học Gia Định,7340101,Quản trị Kinh doanh,A00 | A01 | C00 | D01,18,tài năng
GDU,Đại học Gia Định,7320108,Quan hệ công chúng,A00 | A01 | C00 | D01,16.5,
GDU,Đại học Gia Định,7340101,Quản trị Kinh doanh,A00 | A01 | C00 | D01,15,
GDU,Đại học Gia Định,7810201,Quản trị khách sạn,A00 | A01 | C00 | D01,15,
GDU,Đại học Gia Định,7340201,Tài chính – Ngân hàng,A00 | A01 | C00 | D01,15,
GDU,Đại học Gia Định,7340122,Thương mại điện tử,A00 | A01 | C00 | D01,15,
GDU,Đại học Gia Định,7320104,Truyền thông đa phương tiện,A00 | A01 | C00 | D01,15,
DHI,Khoa Quốc Tế - ĐH Huế,7850102,Kinh tế tài nguyên thiên nhiên,A00 | A01 | C00 | D01,17,
DHI,Khoa Quốc Tế - ĐH Huế,7310206,Quan hệ quốc tế,C00 | D01 | D14 | D15,20,
DHI,Khoa Quốc Tế - ĐH Huế,7320104,Truyền thông đa phương tiện,C00 | D01 | D14 | D15,23,
BMU,Đại học Buôn Ma Thuột,7720301,Điều dưỡng,A00,19,
BMU,Đại học Buôn Ma Thuột,7720201,Dược học,A00,21,
BMU,Đại học Buôn Ma Thuột,7720701,Y tế công cộng,A00,16,
BMU,Đại học Buôn Ma Thuột,7720101,Y khoa,A00,22.75,
TDD,Đại học Thành Đô,7510301,"Công nghệ kỹ thuật điện, điện tử",A00 | A01 | B00 | D01,16.5,
TDD,Đại học Thành Đô,7510205,Công nghệ kỹ thuật ô tô,A00 | A01 | B00 | D01,16.5,
TDD,Đại học Thành Đô,7480201,Công nghệ thông tin,A00 | A01 | B00 | D01,16.5,
TDD,Đại học Thành Đô,7720201,Dược học,A00 | A11 | B00 | D07,16.5,
TDD,Đại học Thành Đô,7340301,Kế toán,A00 | A01 | B00 | D01,16.5,
TDD,Đại học Thành Đô,7380107,Luật kinh tế,A00 | A01 | C00 | D01,16.5,
TDD,Đại học Thành Đô,7380101,Ngành Luật,A00 | A01 | C00 | D01,16.5,
TDD,Đại học Thành Đô,7220201,Ngôn ngữ Anh,D01 | D07 | D14 | D15,16.5,
TDD,Đại học Thành Đô,7340101,Quản trị Kinh doanh,A00 | A01 | C00 | D01,16.5,
TDD,Đại học Thành Đô,7810201,Quản trị khách sạn,A00 | A01 | C00 | D01,16.5,
TDD,Đại học Thành Đô,7340406,Quản trị văn phòng,A00 | A01 | C00 | D01,16.5,
TDD,Đại học Thành Đô,7310630D,Việt Nam học,A00 | A01 | C00 | D01,16.5,
SIU,Đại học Quốc tế Sài Gòn,7310608,Đông phương học,A01 | C00 | D01 | D04,17,
SIU,Đại học Quốc tế Sài Gòn,7340301,Kế toán,A00 | A01 | C01 | D01,17,
SIU,Đại học Quốc tế Sài Gòn,7480101,Khoa học máy tính,A00 | A01 | D01 | D07,17,
SIU,Đại học Quốc tế Sài Gòn,7510605,Logistics và Quản lý chuỗi cung ứng,A00 | A01 | A07 | D01,17,
SIU,Đại học Quốc tế Sài Gòn,7380107,Luật kinh tế,A00 | A01 | C00 | D01,17,
SIU,Đại học Quốc tế Sài Gòn,7220201,Ngôn ngữ Anh,D01 | D11 | D12 | D15,17,
SIU,Đại học Quốc tế Sài Gòn,7340101,Quản trị Kinh doanh,A00 | A01 | A07 | D01,17,
SIU,Đại học Quốc tế Sài Gòn,7810201,Quản trị khách sạn,A00 | A01 | A07 | D01,17,
SIU,Đại học Quốc tế Sài Gòn,7310401,Tâm lý học,C00 | D01 | D14 | D15,17,
SIU,Đại học Quốc tế Sài Gòn,7340122,Thương mại điện tử,A00 | A01 | A07 | D01,17,
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,7320101,Báo chí,C00 | C14 | D15 | D66,24.77,
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,7420201,Công nghệ sinh học,A01 | B00 | B03 | B08,16.85,
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,7480201,Công nghệ thông tin,A00 | A01,21.15,
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,7760101,Công tác xã hội,C00 | C19 | C20 | D01,21.75,
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,7310501,Địa lý học,C00 | D15,29.5,
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,7140202,Giáo dục Tiểu học,A00 | B00 | C00 | D01,25.02,
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,7140201,Giáo dục Mầm non,M01 | M09,20,
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,7140205,Giáo dục Chính trị,C00 | C19 | C20 | D66,25.8,
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,7140204,Giáo dục Công dân,C00 | C19 | C20 | D66,25.33,
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,7140206,Giáo dục Thể chất,T00 | T02 | T03 | T05,20.63,
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,7440112,Hóa học,A00 | B00 | D07,17.8,
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,7229010,Lịch sử,C00 | C19 | D14,22.25,
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,7850101,Quản lý tài nguyên và môi trường,A01 | B00 | B03 | B08,15.9,
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,7140221,Sư phạm Âm nhạc,N00 | N01,22.2,
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,7140249,Sư phạm Lịch sử - Địa lý,C00 | C19 | C20 | D78,25.8,
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,7140212,Sư phạm Hóa học,A00 | B00 | D07,25.02,
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,7140219,Sư phạm Địa lý,C00 | D15,24.63,
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,7140211,Sư phạm Vật lý,A00 | A01 | A02,24.7,
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,7140217,Sư phạm Ngữ văn,C00 | C14 | D66,25.92,
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,7140209,Sư phạm Toán học,A00 | A01,24.96,
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,7140247,Sư phạm khoa học tự nhiên,A00 | A02 | B00 | D90,23.5,
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,7140250,Sư phạm Tin học và Công nghệ Tiểu học,A00 | B00 | C00 | D01,22.3,
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,7140213,Sư phạm Sinh học,B00 | B03 | B08,22.35,
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,7140218,Sư phạm Lịch sử,C00 | C19,27.58,
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,7140210,Sư phạm Tin học (Chuyên ngành Tin học – Công nghệ Tiểu học),A00 | A01,21.4,
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,7310401,Tâm lý học,B00 | C00 | D01 | D66,23,
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,7229040,Văn hoá học,C00 | C14 | D15 | D66,21.35,
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,7229030,Văn học,C00 | C14 | D15 | D66,23.34,
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,7520401,Vật lý kỹ thuật,A00 | A01 | A02,15.35,
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,7310630D,Việt Nam học,C00 | D14 | D15,20.5,
LPH,Đại học Luật Hà Nội,7380107,Luật kinh tế,C00,27.36,
LPH,Đại học Luật Hà Nội,7380107,Luật kinh tế,A00 | A01,25.5,
LPH,Đại học Luật Hà Nội,7380109,Luật Thương mại Quốc tế,A01,24.8,
LPH,Đại học Luật Hà Nội,7380107,Luật kinh tế,D01 | D02 | D03 | D05 | D06,26.5,
LPH,Đại học Luật Hà Nội,7380109,Luật Thương mại Quốc tế,D01,25.75,
LPH,Đại học Luật Hà Nội,7380101,Ngành Luật,D01 | D02 | D03 | D05 | D06,25.75,
LPH,Đại học Luật Hà Nội,7380101,Ngành Luật,C00,26.5,
LPH,Đại học Luật Hà Nội,7380101,Ngành Luật,A00 | A01,24,
LPH,Đại học Luật Hà Nội,7220201,Ngôn ngữ Anh,D01,24.5,
LPH,Đại học Luật Hà Nội,7220201,Ngôn ngữ Anh,A01,24,
UKH,Đại học Khánh Hòa,7140202,Giáo dục Tiểu học,A00,24.44,
UKH,Đại học Khánh Hòa,7440112,Hóa học,A00,15,
UKH,Đại học Khánh Hòa,7220201,Ngôn ngữ Anh,D01,15,
UKH,Đại học Khánh Hòa,7220201A,Ngôn ngữ Anh,D01,15,chuyên ngành Du lịch
UKH,Đại học Khánh Hòa,7229020,Ngôn ngữ học,D01,16,
UKH,Đại học Khánh Hòa,7810103,Quản trị dịch vụ du lịch và lữ hành,D01,15,
UKH,Đại học Khánh Hòa,7340101B,Quản trị kinh doanh,D01,16,chuyên ngành Marketing
UKH,Đại học Khánh Hòa,7810201,Quản trị khách sạn,D01,15,
UKH,Đại học Khánh Hòa,7340101,Quản trị Kinh doanh,D01,15,
UKH,Đại học Khánh Hòa,7340101C,Quản trị kinh doanh,D01,15,ngành Nhà hàng và dịch vụ ăn uống
UKH,Đại học Khánh Hòa,7340101A,Quản trị kinh doanh,D01,15,chuyên ngành Quản lý bán lẻ
UKH,Đại học Khánh Hòa,7420203A,Sinh học ứng dụng - dược liệu,A00,15,
UKH,Đại học Khánh Hòa,7140231A,Sư phạm Tiếng Anh,D01,25.85,"Giảng dạy THCS, THPT"
UKH,Đại học Khánh Hòa,7140231,Sư phạm Tiếng Anh,D01,24.15,Giảng dạy Tiểu học
UKH,Đại học Khánh Hòa,7229040,Văn hoá học,C00,15,
UKH,Đại học Khánh Hòa,7229030,Văn học,C00,20,
UKH,Đại học Khánh Hòa,7310630A,Việt Nam học (Văn hóa Du lịch),C00,15,
UKH,Đại học Khánh Hòa,7310630D,Việt Nam học,C00,20,chuyên ngành Hướng dẫn du lịch
QHL,Khoa Luật - Đại học Quốc gia Hà Nội,7380101CLC,Luật chất lượng cao đáp ứng Thông tư 23,A01 | D01 | D07 | D78,25.1,
QHL,Khoa Luật - Đại học Quốc gia Hà Nội,7380110,Luật kinh doanh,A00 | A01 | D01 | D03 | D78 | D82,25.29,
QHL,Khoa Luật - Đại học Quốc gia Hà Nội,7380109,Luật Thương mại Quốc tế,A00 | A01 | D01 | D78 | D82,25.7,
QHL,Khoa Luật - Đại học Quốc gia Hà Nội,7380101,Ngành Luật,A00,24.35,
QHL,Khoa Luật - Đại học Quốc gia Hà Nội,7380101,Ngành Luật,D82,24.28,
QHL,Khoa Luật - Đại học Quốc gia Hà Nội,7380101,Ngành Luật,D01 | D78,25.1,
QHL,Khoa Luật - Đại học Quốc gia Hà Nội,7380101,Ngành Luật,C00,27.5,
QHL,Khoa Luật - Đại học Quốc gia Hà Nội,7380101,Ngành Luật,D03,24.6,
KQH,Học viện Kĩ Thuật Quân Sự - Hệ Quân sự,7860220|22A01,"Chỉ huy, quản lý kỹ thuật (Nam - Phía Nam)",A01,24.42,
KQH,Học viện Kĩ Thuật Quân Sự - Hệ Quân sự,7860220|11A00,"Chỉ huy, quản lý kỹ thuật (Nữ - Phía Bắc)",A00,26.87,
KQH,Học viện Kĩ Thuật Quân Sự - Hệ Quân sự,7860220|21A00,"Chỉ huy, quản lý kỹ thuật (Nam - Phía Bắc)",A00,24.91,
KQH,Học viện Kĩ Thuật Quân Sự - Hệ Quân sự,7860220|12A00,"Chỉ huy, quản lý kỹ thuật (Nữ - Phía Nam)",A00,26.28,
