Mã trường,Tên trường,Mã ngành,Tên ngành,Tổ hợp môn,Điểm thi THPT,Ghi chú
VLU,Đại học Sư phạm Kỹ thuật Vĩnh Long,7810103,Quản trị dịch vụ du lịch và lữ hành,A01,15,
VLU,Đại học Sư phạm Kỹ thuật Vĩnh Long,7140246,Sư phạm công nghệ,A01,24,
VLU,Đại học Sư phạm Kỹ thuật Vĩnh Long,7640101,Thú y,B00,15,
VLU,Đại học Sư phạm Kỹ thuật Vĩnh Long,7340122,Thương mại điện tử,A00,15,
VLU,Đại học Sư phạm Kỹ thuật Vĩnh Long,7320104,Truyền thông đa phương tiện,A00,15,
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,7320101,Báo chí,C00 | C14 | D01 | D66,25.8,
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,7760101,Công tác xã hội,C00 | C19 | C20 | D01,24.68,
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,7420201,Công nghệ sinh học,A01 | B00 | B03 | B08,19,
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,7480201,Công nghệ thông tin,A00 | A01,21.35,
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,7310501,Địa lý học,C00 | D15,24.25,
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,7140201,Giáo dục Mầm non,M01 | M09,24.25,
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,7140206,Giáo dục Thể chất,T00 | T02 | T03 | T05,23.25,
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,7140204,Giáo dục Công dân,C00 | C19 | C20 | D66,27.34,
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,7140202,Giáo dục Tiểu học,A00 | B00 | C00 | D01,27.5,
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,7140205,Giáo dục Chính trị,C00 | C19 | C20 | D66,27.2,
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,7440112,Hóa học,A00 | B00 | D07,21.3,
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,7460108,Khoa học dữ liệu (Data Science),A00 | A01,20.1,
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,7229010,Lịch sử,C00 | C19 | D14,25.17,
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,7320108,Quan hệ công chúng,C00 | D01 | D14 | D15,25.33,
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,7850101,Quản lý tài nguyên và môi trường,A01 | B00 | B03 | B08,21.15,
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,7140210,Sư phạm Tin học (Chuyên ngành Tin học – Công nghệ Tiểu học),A00 | A01,24.21,
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,7140212,Sư phạm Hóa học,A00 | B00 | D07,25.99,
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,7140219,Sư phạm Địa lý,C00 | D10,27.9,
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,7140211,Sư phạm Vật lý,A00 | A01 | A02,26,
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,7140209,Sư phạm Toán học,A00 | A01,26.18,
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,7140217,Sư phạm Ngữ văn,C00 | C14 | D66,27.83,
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,7140247,Sư phạm khoa học tự nhiên,A00 | A02 | B00 | D90,25.24,
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,7140221,Sư phạm Âm nhạc,N00 | N01,19.05,
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,7140213,Sư phạm Sinh học,B00 | B03 | B08,25.12,
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,7140250,Sư phạm Tin học và Công nghệ Tiểu học,A00 | B00 | C00 | D01,26.5,
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,7140249,Sư phạm Lịch sử - Địa lý,C00 | C19 | C20 | D78,27.43,
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,7140218,Sư phạm Lịch sử,C00 | C19,28.13,
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,7310401,Tâm lý học,B00 | C00 | D01 | D66,25.41,
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,7229030,Văn học,C00 | C14 | D15 | D66,26,
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,7229040,Văn hoá học,C00 | C14 | D15 | D66,24.25,
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,7520401,Vật lý kỹ thuật,A00 | A01 | A02,17.2,
DDS,Đại học Sư Phạm - Đại học Đà Nẵng,7310630,Việt Nam học,C00 | D14 | D15,24.25,
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT07,Công nghệ kỹ thuật hoá học,A00 | B00 | C02 | D07,24.8,
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT09,Công nghệ sinh học,A00 | A02 | B00 | B08,24.45,
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT15,Công nghệ kỹ thuật môi trường,A00 | A01 | B00 | D07,21,
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT05,Công nghệ kỹ thuật hạt nhân,A00 | A01 | A02 | C01,24.3,
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT18,Địa chất học,A00 | A01 | D07 | D10,20,
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT10,Địa lí tự nhiên,A00 | A01 | B00 | D10,22.4,
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT17,Hải dương học,A00 | A01 | B00 | D07,20,
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT43,Hoá dược**,A00 | B00 | C02 | D07,25.65,
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT06,Hoá học,A00 | B00 | C02 | D07,25.15,
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT16,Khí tượng và khí hậu học,A00 | A01 | B00 | D07,20.8,
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT98,Khoa học máy tính và thông tin*,A00 | A01 | D07 | D08,34.7,
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT13,Khoa học môi trường,A00 | A01 | B00 | D07,20,
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT93,Khoa học dữ liệu,A00 | A01 | D07 | D08,35,
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT96,Khoa học và công nghệ thực phẩm,A00 | A01 | B00 | D07,24.6,
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT91,Khoa học thông tin địa không gian*,A00 | A01 | B00 | D10,24,
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT04,Khoa học vật liệu,A00 | A01 | A02 | C01,24.6,
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT94,Kỹ thuật điện tử và tin học,A00 | A01 | A02 | C01,26.25,
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT82,"Môi trường, Sức khỏe và An toàn*",A00 | A01 | B00 | D07,20,
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT12,Quản lý đất đai,A00 | A01 | B00 | D10,23,
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT95,Quản lý phát triển đô thị và bất động sản,A00 | A01 | B00 | D10,24,
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT20,Quản lý tài nguyên và môi trường,A00 | A01 | D07 | D10,21.5,
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT81,Sinh dược học,A00 | A02 | B00 | B08,24.25,
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT08,Sinh học,A00 | A02 | B00 | B08,23.35,
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT92,Tài nguyên và môi trường nước*,A00 | A01 | B00 | D07,20,
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT02,Toán tin,A00 | A01 | D07 | D08,34.45,
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT01,Toán học,A00 | A01 | D07 | D08,34.45,
QHT,Đại học Khoa học tự nhiên - Đại học Quốc Gia Hà Nội,QHT03,Vật lí học,A00 | A01 | A02 | C01,25.3,
DDA,Đại học Công Nghệ Đông Á,7510206,Công nghệ kỹ thuật nhiệt,A00,17,
DDA,Đại học Công Nghệ Đông Á,7510202,Công nghệ chế tạo máy,A00,17,
DDA,Đại học Công Nghệ Đông Á,7540101,Công nghệ thực phẩm,A00,17,
DDA,Đại học Công Nghệ Đông Á,7480201,Công nghệ thông tin,A00,17,
DDA,Đại học Công Nghệ Đông Á,7510205,Công nghệ kỹ thuật ô tô,A00,17,
DDA,Đại học Công Nghệ Đông Á,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,A00,17,
DDA,Đại học Công Nghệ Đông Á,7510301,"Công nghệ kỹ thuật điện, điện tử",A00,17,
DDA,Đại học Công Nghệ Đông Á,7720301,Điều dưỡng,A00,19,
DDA,Đại học Công Nghệ Đông Á,7720201,Dược học,A00,21,
DDA,Đại học Công Nghệ Đông Á,7340301,Kế toán,A00,17,
DDA,Đại học Công Nghệ Đông Á,7580201,Kỹ thuật xây dựng,A00,17,
DDA,Đại học Công Nghệ Đông Á,7340115,Marketing,A00,17,
DDA,Đại học Công Nghệ Đông Á,7380101,Ngành Luật,A00,17,
DDA,Đại học Công Nghệ Đông Á,7220201,Ngôn ngữ Anh,A00,17,
DDA,Đại học Công Nghệ Đông Á,7810103,Quản trị dịch vụ du lịch và lữ hành,A00,17,
DDA,Đại học Công Nghệ Đông Á,7340101,Quản trị Kinh doanh,A00,17,
DDA,Đại học Công Nghệ Đông Á,7810201,Quản trị khách sạn,A00,17,
DDA,Đại học Công Nghệ Đông Á,7340201,Tài chính – Ngân hàng,A00,17,
NTH,Đại học Ngoại thương (phía Bắc),NTH10,Định hướng nghề nghiệp Khoa học máy tính và dữ liệu trong kinh tế và kinh doanh,A00,27.2,
NTH,Đại học Ngoại thương (phía Bắc),NTH02,Kinh doanh quốc tế và Quản trị kinh doanh,A00,28.1,
NTH,Đại học Ngoại thương (phía Bắc),NTH09,Kinh tế chính trị,A00,27.2,
NTH,Đại học Ngoại thương (phía Bắc),NTH06,Ngôn ngữ Trung Quốc,D01,28.5,
NTH,Đại học Ngoại thương (phía Bắc),NTH04,Ngôn ngữ Anh,D01,27,
NTH,Đại học Ngoại thương (phía Bắc),NTH07,Ngôn ngữ Nhật,D01,26,
NTH,Đại học Ngoại thương (phía Bắc),NTH05,Ngôn ngữ Pháp,D01,26,
NTH,Đại học Ngoại thương (phía Bắc),NTH01-02,Nhóm ngành Kinh tế; Kinh tế quốc tế,A00,28,
NTH,Đại học Ngoại thương (phía Bắc),NTH01-01,Nhóm ngành luật,A00,27.5,
NTH,Đại học Ngoại thương (phía Bắc),NTH03,Tài chính - Ngân hàng và Kế toán,A00,27.8,
TDD,Đại học Thành Đô,7510301,"Công nghệ kỹ thuật điện, điện tử",A00 | A01 | B00 | D01,16.5,
TDD,Đại học Thành Đô,7510205,Công nghệ kỹ thuật ô tô,A00 | A01 | B00 | D01,17,
TDD,Đại học Thành Đô,7480201,Công nghệ thông tin,A00 | A01 | B00 | D01,17,
TDD,Đại học Thành Đô,7720201,Dược học,A00 | A11 | B00 | D07,21,
TDD,Đại học Thành Đô,7140101,Giáo dục học,A00 | C00 | D01 | D14,16.5,
TDD,Đại học Thành Đô,7340301,Kế toán,A00 | A01 | B00 | D01,17,
TDD,Đại học Thành Đô,7380101,Ngành Luật,A00 | A01 | C00 | D01,17,
TDD,Đại học Thành Đô,7220201,Ngôn ngữ Anh,D01 | D07 | D14 | D15,17,
TDD,Đại học Thành Đô,7220204,Ngôn ngữ Trung Quốc,C00 | D01 | D14 | D15,17,
TDD,Đại học Thành Đô,7340101,Quản trị Kinh doanh,A00 | A01 | C00 | D01,17,
TDD,Đại học Thành Đô,7810201,Quản trị khách sạn,A00 | A01 | C00 | D01,17,
TDD,Đại học Thành Đô,7340406,Quản trị văn phòng,A00 | A01 | C00 | D01,17,
TDD,Đại học Thành Đô,7310630,Việt Nam học,A00 | A01 | C00 | D01,17,
PVU,Đại học Dầu khí Việt Nam,7480101,Khoa học máy tính,A00 | A01 | D07,20,
PVU,Đại học Dầu khí Việt Nam,7520501,Kỹ thuật địa chất,A00 | A01 | D07,20,
PVU,Đại học Dầu khí Việt Nam,7520301,Kỹ thuật hóa học,A00 | A01 | D07,20,
PVU,Đại học Dầu khí Việt Nam,7520604,Kỹ thuật dầu khí,A00 | A01 | D07,20,
DMS,Đại học Tài chính Marketing,7340116,Bất động sản,A00 | A01 | D01 | D96,23.3,
DMS,Đại học Tài chính Marketing,7340205,Công nghệ tài chính,A00 | A01 | D01 | D96,24.4,
DMS,Đại học Tài chính Marketing,7340405,Hệ thống thông tin,A00 | A01 | D01 | D96,25,
DMS,Đại học Tài chính Marketing,7340301_TH,Kế toán tích hợp,A00 | A01 | D01 | D96,22.5,
DMS,Đại học Tài chính Marketing,7340301,Kế toán,A00 | A01 | D01 | D96,25,
DMS,Đại học Tài chính Marketing,7310101,Kinh tế,A00 | A01 | D01 | D96,25,
DMS,Đại học Tài chính Marketing,7340120_TATP,Kinh doanh quốc tế,A00 | A01 | D01 | D96,22,
DMS,Đại học Tài chính Marketing,7340120_TH,Kinh doanh quốc tế tích hợp,A00 | A01 | D01 | D96,22.2,
DMS,Đại học Tài chính Marketing,7380107,Luật kinh tế,A00 | A01 | D01 | D96,24.4,
DMS,Đại học Tài chính Marketing,7340115_TATP,Marketing,A00 | A01 | D01 | D96,23.5,
DMS,Đại học Tài chính Marketing,7340115_TH,Marketing tích hợp,A00 | A01 | D01 | D96,23.8,
DMS,Đại học Tài chính Marketing,7340115,Marketing,A00 | A01 | D01 | D96,25.9,
DMS,Đại học Tài chính Marketing,7340120,Ngành Kinh doanh quốc tế,A00 | A01 | D01 | D96,25.3,
DMS,Đại học Tài chính Marketing,7220201,Ngôn ngữ Anh,D01 | D72 | D78 | D96,24.5,
DMS,Đại học Tài chính Marketing,7810202_DT,Quản trị nhà hàng và dịch vụ ăn uống,D01 | D72 | D78 | D96,23,
DMS,Đại học Tài chính Marketing,7810201_DT,Quản trị khách sạn,D01 | D72 | D78 | D96,23.5,
DMS,Đại học Tài chính Marketing,7340101,Quản trị Kinh doanh,A00 | A01 | D01 | D96,24.2,
DMS,Đại học Tài chính Marketing,7340101_TH,Quản trị kinh doanh tích hợp,A00 | A01 | D01 | D96,22,
DMS,Đại học Tài chính Marketing,7340101_TATP,Quản trị kinh doanh,A00 | A01 | D01 | D96,22,
DMS,Đại học Tài chính Marketing,7810103_DT,Quản trị dịch vụ du lịch và lữ hành,D01 | D72 | D78 | D96,24.2,
DMS,Đại học Tài chính Marketing,7340201_TH,Tài chính – Ngân hàng tích hợp,A00 | A01 | D01 | D96,22.5,
DMS,Đại học Tài chính Marketing,7340201,Tài chính – Ngân hàng,A00 | A01 | D01 | D96,24.6,
DMS,Đại học Tài chính Marketing,7310108,Toán kinh tế,A00 | A01 | D01 | D96,24.2,
DTY,Đại học Y Dược - Đại học Thái Nguyên,7720301,Điều dưỡng,B00 | D07 | D08,21.8,
DTY,Đại học Y Dược - Đại học Thái Nguyên,7720201,Dược học,B00 | D07 | D08,24.75,
DTY,Đại học Y Dược - Đại học Thái Nguyên,7720302,Hộ sinh,B00 | D07 | D08,19.5,
DTY,Đại học Y Dược - Đại học Thái Nguyên,7720602,Kỹ thuật hình ảnh y học,B00 | D07 | D08,20,
DTY,Đại học Y Dược - Đại học Thái Nguyên,7720601,Kỹ thuật xét nghiệm y học,B00 | D07 | D08,24,
DTY,Đại học Y Dược - Đại học Thái Nguyên,7720603,Kỹ thuật phục hồi chức năng,B00 | D07 | D08,20,
DTY,Đại học Y Dược - Đại học Thái Nguyên,7720501,Răng- Hàm -Mặt,B00 | D07 | D08,26.35,
DTY,Đại học Y Dược - Đại học Thái Nguyên,7720101,Y khoa,B00 | D07 | D08,26.25,
DTY,Đại học Y Dược - Đại học Thái Nguyên,7720110,Y học dự phòng,B00 | D07 | D08,21,
DVL,Đại học Văn Lang,7340116,Bất động sản,A00 | A01 | C04 | D01,16,
DVL,Đại học Văn Lang,7540101,Công nghệ thực phẩm,A00 | B00 | C08 | D08,16,
DVL,Đại học Văn Lang,7510205,Công nghệ kỹ thuật ô tô,A00 | A01 | C01 | D01,16,
DVL,Đại học Văn Lang,7420201,Công nghệ sinh học,A00 | A02 | B00 | B08,16,
DVL,Đại học Văn Lang,7210302,Công nghệ điện ảnh. truyền hình,H01 | H03 | H04 | V00,16,
DVL,Đại học Văn Lang,7480201,Công nghệ thông tin,A00 | A01 | D01 | D10,16,
DVL,Đại học Văn Lang,7320106,Công nghệ truyền thông,A00 | A01 | C01 | D01,16,
DVL,Đại học Văn Lang,7420205,Công nghệ sinh học y dược,A00 | B00 | D07 | D08,16,
DVL,Đại học Văn Lang,7510406,Công nghệ kỹ thuật Môi trường,A00 | B00 | D07 | D08,16,
DVL,Đại học Văn Lang,7420207,Công nghệ thẩm mỹ,A00 | B00 | D07 | D08,16,
DVL,Đại học Văn Lang,7340205,Công nghệ tài chính,A00 | A01 | C01 | D01,16,
DVL,Đại học Văn Lang,7510301,"Công nghệ kỹ thuật điện, điện tử",A00 | A01 | C01 | D01,16,
DVL,Đại học Văn Lang,7210235,Đạo diễn điện ảnh. truyền hình,S00,18,
DVL,Đại học Văn Lang,7210234,Diễn viên kịch. điện ảnh - truyền hình,S00,18,
DVL,Đại học Văn Lang,7720301,Điều dưỡng,B00 | C08 | D07 | D08,19,
DVL,Đại học Văn Lang,7310608,Đông phương học,A01 | C00 | D01 | D04,16,
DVL,Đại học Văn Lang,7810101,Du lịch,A00 | A01 | C00 | D01,16,
DVL,Đại học Văn Lang,7720201,Dược học,A00 | B00 | D07,21,
DVL,Đại học Văn Lang,7480104,Hệ thống thông tin,A00 | A01 | D07 | D10,16,
DVL,Đại học Văn Lang,7340301,Kế toán,A00 | A01 | D01 | D10,16,
DVL,Đại học Văn Lang,7460108,Khoa học dữ liệu (Data Science),A00 | A01 | C01 | D01,16,
DVL,Đại học Văn Lang,7580101,Kiến trúc,H02 | V00 | V01,16,
DVL,Đại học Văn Lang,7310106,Kinh tế quốc tế,A00 | A01 | D01 | D07,16,
DVL,Đại học Văn Lang,7340121,Kinh doanh thương mại,A00 | A01 | C01 | D01,16,
DVL,Đại học Văn Lang,7520114,Kỹ thuật cơ điện tử,A00 | A01 | C01 | D01,16,
DVL,Đại học Văn Lang,7520120,Kỹ thuật hàng không,A00 | A01 | C01 | D01,16,
DVL,Đại học Văn Lang,7520115,"Kỹ thuật nhiệt (3 chuyên ngành: Kỹ thuật điện lạnh; Máy lạnh, điều hòa không khí và thông gió; Máy lạnh và thiết bị thực phẩm)",A00 | A01 | D07,16,
DVL,Đại học Văn Lang,7720601,Kỹ thuật xét nghiệm y học,A00 | B00 | D07 | D08,19,
DVL,Đại học Văn Lang,7480103,Kỹ thuật phần mềm,A00 | A01 | D01 | D10,16,
DVL,Đại học Văn Lang,7580201,Kỹ thuật xây dựng,A00 | A01 | D01 | D07,16,
DVL,Đại học Văn Lang,7510605,Logistics và Quản lý chuỗi cung ứng,A00 | A01 | C01 | D01,16,
DVL,Đại học Văn Lang,7380107,Luật kinh tế,A00 | A01 | C00 | D01,16,
DVL,Đại học Văn Lang,7480102,Mạng máy tính và truyền thông dữ liệu,A00 | A01 | C01 | D01,16,
DVL,Đại học Văn Lang,7340115,Marketing,A00 | A01 | C01 | D01,16,
DVL,Đại học Văn Lang,7340120,Ngành Kinh doanh quốc tế,A00 | A01 | C01 | D01,16,
DVL,Đại học Văn Lang,7380101,Ngành Luật,A00 | A01 | C00 | D01,16,
DVL,Đại học Văn Lang,7220204,Ngôn ngữ Trung Quốc,A01 | D01 | D04 | D14,16,
DVL,Đại học Văn Lang,7220201,Ngôn ngữ Anh,D01 | D08 | D10,16,
DVL,Đại học Văn Lang,7220210,Ngôn ngữ Hàn Quốc,D01 | D10 | D14 | D66,16,
DVL,Đại học Văn Lang,7210208,Piano,N00,18,
DVL,Đại học Văn Lang,7810201,Quản trị khách sạn,A00 | A01 | D01 | D03,16,
DVL,Đại học Văn Lang,7320108,Quan hệ công chúng,A00 | A01 | C00 | D01,19,
DVL,Đại học Văn Lang,7810103,Quản trị dịch vụ du lịch và lữ hành,A00 | A01 | D01 | D03,16,
DVL,Đại học Văn Lang,7580302,Quản lý xây dựng,A00 | A01 | D01 | D07,16,
DVL,Đại học Văn Lang,7340101,Quản trị Kinh doanh,A00 | A01 | C01 | D01,16,
DVL,Đại học Văn Lang,7810202,Quản trị nhà hàng và dịch vụ ăn uống,A00 | A01 | D01 | D03,16,
DVL,Đại học Văn Lang,7720501,Răng- Hàm -Mặt,A00 | B00 | D07 | D08,22.5,
DVL,Đại học Văn Lang,7340201,Tài chính – Ngân hàng,A00 | A01 | C04 | D01,16,
DVL,Đại học Văn Lang,7310401,Tâm lý học,B00 | B03 | C00 | D01,16,
DVL,Đại học Văn Lang,7210205,Thanh nhạc,N00,18,
DVL,Đại học Văn Lang,7210402,Thiết kế công nghiệp,H03 | H04 | H05 | H06,16,
DVL,Đại học Văn Lang,7580108,Thiết kế nội thất,H03 | H04 | H05 | H06,16,
DVL,Đại học Văn Lang,7210404,Thiết kế thời trang,H03 | H04 | H05 | H06,16,
DVL,Đại học Văn Lang,7210403,Thiết kế đồ họa,H03 | H04 | H05 | H06,16,
DVL,Đại học Văn Lang,7210409,Thiết kế mỹ thuật số,H03 | H04 | H05 | H06,16,
DVL,Đại học Văn Lang,7340122,Thương mại điện tử,A00 | A01 | C01 | D01,16,
DVL,Đại học Văn Lang,7320104,Truyền thông đa phương tiện,A00 | A01 | C00 | D01,19,
DVL,Đại học Văn Lang,7229030,Văn học,C00 | D01 | D14 | D66,16,
DVL,Đại học Văn Lang,7720101,Y khoa,A00 | B00 | D08 | D12,22.5,
KTA,Đại học Kiến trúc Hà Nội,7580101_1,Chương trình tiên tiến ngành Kiến trúc,V00 | V01 | V02,27.8,
KTA,Đại học Kiến trúc Hà Nội,7480201_1,Công nghệ thông tin,A00 | A01 | D01 | D07,24.73,
KTA,Đại học Kiến trúc Hà Nội,7510105,Công nghệ kỹ thuật vật liệu xây dựng,A00 | A01 | D01 | D07,22.1,
KTA,Đại học Kiến trúc Hà Nội,7580210_2,Công nghệ cơ điện công trình,A00 | A01 | D01 | D07,21.15,
KTA,Đại học Kiến trúc Hà Nội,7480201,Công nghệ thông tin,A00 | A01 | D01 | D07,23.8,
KTA,Đại học Kiến trúc Hà Nội,7210105,Điêu khắc,H00 | H02,23.23,
KTA,Đại học Kiến trúc Hà Nội,7580102,Kiến trúc cảnh quan,V00 | V01 | V02,28.78,
KTA,Đại học Kiến trúc Hà Nội,7580101,Kiến trúc,V00 | V01 | V02,30.2,
KTA,Đại học Kiến trúc Hà Nội,7580301_1,Kinh tế xây dựng (chuyên ngành Kinh tế đầu tư),A00 | A01 | C01 | D01,23.56,
KTA,Đại học Kiến trúc Hà Nội,7580301,Kinh tế xây dựng,A00 | A01 | C01 | D01,23.6,
KTA,Đại học Kiến trúc Hà Nội,7580201,Kỹ thuật xây dựng,A00 | A01 | D01 | D07,21.85,
KTA,Đại học Kiến trúc Hà Nội,7580201_2,Kỹ thuật xây dựng (Chuyên ngành Quản lý dự án xây dựng),A00 | A01 | D01 | D07,22.1,
KTA,Đại học Kiến trúc Hà Nội,7580210_1,Kỹ thuật cơ sở hạ tầng (Chuyên ngành Kỹ thuật môi trường đô thị),A00 | A01 | D01 | D07,21.15,
KTA,Đại học Kiến trúc Hà Nội,7580201_1,Kỹ thuật xây dựng (Chuyên ngành Xây dựng công trình ngầm đô thị),A00 | A01 | D01 | D07,22.55,
KTA,Đại học Kiến trúc Hà Nội,7580210,Kỹ thuật cơ sở hạ tầng,A00 | A01 | D01 | D07,21.15,
KTA,Đại học Kiến trúc Hà Nội,7580205,Kỹ thuật xây dựng công trình giao thông,A00 | A01 | D01 | D07,21.15,
KTA,Đại học Kiến trúc Hà Nội,7580213,Kỹ thuật cấp thoát nước,A00 | A01 | D01 | D07,21.15,
KTA,Đại học Kiến trúc Hà Nội,7580302_3,Quản lý xây dựng (Chuyên ngành Kinh tế phát triển),A00 | A01 | C01 | D01,23.4,
KTA,Đại học Kiến trúc Hà Nội,7580302_2,Quản lý xây dựng (Chuyên ngành Quản lý vận tải và Logistic),A00 | A01 | C01 | D01,23.14,
KTA,Đại học Kiến trúc Hà Nội,7580302,Quản lý xây dựng,A00 | A01 | C01 | D01,22.15,
KTA,Đại học Kiến trúc Hà Nội,7580302_1,Quản lý xây dựng (Chuyên ngành Quản lý bất động sản),A00 | A01 | C01 | D01,23.14,
KTA,Đại học Kiến trúc Hà Nội,7580105_1,Quy hoạch vùng và đô thị (Chuyên ngành thiết kế đô thị),V00 | V01 | V02,29.23,
KTA,Đại học Kiến trúc Hà Nội,7580105,Quy hoạch vùng và đô thị,V00 | V01 | V02,29.5,
KTA,Đại học Kiến trúc Hà Nội,7210404,Thiết kế thời trang,H00 | H02,23.25,
KTA,Đại học Kiến trúc Hà Nội,7580108,Thiết kế nội thất,H00 | H02,23.48,
KTA,Đại học Kiến trúc Hà Nội,7210403,Thiết kế đồ họa,H00 | H02,24.2,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7320101_CLC,Báo chí chất lượng cao,D01,26.35,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7320101,Báo chí,D14,27.4,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7320101,Báo chí,D01,26.7,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7320101,Báo chí,C00,28.8,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7320101_CLC,Báo chí chất lượng cao,D14,27.1,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7320101_CLC,Báo chí chất lượng cao,C00,27.73,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7760101,Công tác xã hội,D15,25.3,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7760101,Công tác xã hội,D14,24.9,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7760101,Công tác xã hội,C00,27.15,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7760101,Công tác xã hội,D01,24.49,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7310501,Địa lý học,A01,22,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7310501,Địa lý học,D01,24,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7310501,Địa lý học,C00,27.32,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7310501,Địa lý học,D15,25.32,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7580112,Đô thị học,A01,22,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7580112,Đô thị học,A01 | C00 | D01 | D14,23.5,
